,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,12.041327873865763,0.069274653824411,0.08210134506225586,0.0034811517934995435,0.05,3,3,2,600,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.8}",0.9643861293345829,0.9674721189591078,0.9732770745428972,0.9683784409455293,0.0036858550642164672,122
16,15.00475811958313,0.1256376774833359,0.13987342516581217,0.013110011917552837,0.05,3,3,2,900,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.5}",0.9667758540009358,0.9734513274336284,0.9760450915922969,0.9720907576756203,0.0039045318909424554,105
17,18.11679132779439,0.13134344759822542,0.1143936316172282,0.007359101841335145,0.05,3,3,2,900,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.8}",0.9690431519699813,0.9748134328358209,0.9765258215962441,0.9734608021340154,0.0032010199984327187,93
18,5.2246168454488116,0.09099016716299796,0.06648914019266765,0.017054204928716437,0.05,3,3,5,300,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.5}",0.950925925925926,0.9579676674364895,0.9598880597014926,0.9562605510213027,0.003852760507656677,141
19,6.087637424468994,0.08031703559181551,0.0545205275217692,0.006418733890201576,0.05,3,3,5,300,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9526901669758813,0.9584487534626039,0.9602989257356376,0.9571459487247077,0.003239987407882522,139
20,10.058669249216715,0.09881879963135787,0.0875233809153239,0.00244982605478798,0.05,3,3,5,600,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.5}",0.9635514018691588,0.9675324675324676,0.9700374531835205,0.9670404408617156,0.0026706782030889815,131
21,11.883629322052002,0.1526389812738794,0.11022273699442546,0.00899518504484965,0.05,3,3,5,600,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.8}",0.9644194756554307,0.9702878365831012,0.9713749413420929,0.9686940845268749,0.003055013359722871,121
22,14.723961432774862,0.09474209488167742,0.11474498112996419,0.001969849682411178,0.05,3,3,5,900,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.5}",0.9677117454375292,0.9725453699395068,0.974214721050164,0.9714906121424001,0.0027576026378660717,111
23,17.76362403233846,0.18351822919831998,0.1276079018910726,0.003865043054045715,0.05,3,3,5,900,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.8}",0.9689557855126999,0.9733769266697805,0.9774436090225563,0.9732587737350124,0.0034661464741711544,97
24,7.585376342137654,0.13373750809993676,0.0705114205678304,0.003172520268687543,0.05,5,1,2,300,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.5}",0.9640018700327256,0.9711359404096835,0.9723394280356306,0.96915907949268,0.003679646964663258,120
25,9.383417129516602,0.20031302484778446,0.07010157903035481,0.0061257201737532786,0.05,5,1,2,300,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.9649696403549743,0.972998137802607,0.9728209934395502,0.9702629238657106,0.0037436152557934624,117
26,15.250054677327475,0.027894916618819376,0.12898818651835123,0.0048513926083342904,0.05,5,1,2,600,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.5}",0.9709193245778612,0.972972972972973,0.9750822755054066,0.9729915243520803,0.0016995682239003735,100
