,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_random_state,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
218,0.9109992384910583,0.027119078266058305,0.025000691413879395,0.001000405188908791,1.0,0.3,0.01,6,5,550,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 550, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9668499603319679,0.979548405803156,0.9717689717689718,0.988708488555093,0.9767189566147971,0.008271246829548681,111
219,0.809249222278595,0.023824715001831146,0.024998843669891357,0.0007079829845904941,1.0,0.3,0.01,6,5,550,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 550, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9753158629525571,0.980958633294789,0.9738882887513305,0.992237105212699,0.980599972552844,0.007220110937344038,46
220,1.029248058795929,0.09983090741364375,0.029749155044555664,0.0024867500002249293,1.0,0.3,0.01,6,5,650,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 650, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9668499603319679,0.979548405803156,0.9717689717689718,0.9880027989650803,0.976542534217294,0.00801725980386351,115
221,0.9854970574378967,0.06639468309216569,0.029251158237457275,0.0004332920489972864,1.0,0.3,0.01,6,5,650,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 650, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9753158629525571,0.980958633294789,0.9731826603183458,0.992237105212699,0.9804235654445979,0.007388595117669513,51
222,1.4254977107048035,0.07829910486270507,0.03700000047683716,0.001000344813640697,1.0,0.3,0.01,6,5,900,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9668499603319679,0.979548405803156,0.9717689717689718,0.988708488555093,0.9767189566147971,0.008271246829548681,111
223,1.3452473878860474,0.1266384542839462,0.03849899768829346,0.0038413661951409786,1.0,0.3,0.01,6,5,900,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9753158629525571,0.980958633294789,0.9731826603183458,0.9943542667718518,0.980952855834386,0.008242412808170275,36
224,0.3527441620826721,0.03600657669175356,0.011999666690826416,0.001224899765977568,1.0,0.3,0.1,3,1,300,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9174134776927385,0.9372265206286201,0.9484822994283004,0.9569458162921212,0.940017028510445,0.014806688617622136,162
225,0.25724905729293823,0.039764259390671707,0.01050025224685669,0.0005009770747950063,1.0,0.3,0.1,3,1,300,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9223864258347017,0.9414644966809125,0.9456598447424136,0.9555376585886266,0.9412621064616635,0.012036026871932512,147
226,0.5552483797073364,0.05387625140846016,0.015249669551849365,0.00043335993430725436,1.0,0.3,0.1,3,1,550,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 550, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9152846150169669,0.939341424592121,0.9477767595673048,0.9569482180256955,0.939837754300522,0.015483045286486618,177
227,0.3962498903274536,0.027949578284124345,0.014999806880950928,4.878850443287164e-07,1.0,0.3,0.1,3,1,550,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 550, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9160087663628902,0.9358158806427465,0.9456598447424136,0.9555376585886266,0.9382555375841692,0.0146147718650523,205
228,0.6692503690719604,0.031274093976789236,0.017999708652496338,0.0007084048992858162,1.0,0.3,0.1,3,1,650,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 650, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9152846150169669,0.9386371606144939,0.9477767595673048,0.9611849074608549,0.9407208606649051,0.01673250817383671,153
