,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
958,0.9885032176971436,0.11432131893712556,0.05251497030258179,0.004423138190745573,0.5,0.3,0.1,7,5,600,2.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 600, 'reg_lambda': 2.0, 'subsample': 0.6}",0.9619163006111535,0.9717907502307668,0.9767113156380969,0.9611849074608549,0.967900818485218,0.006589278111790271,1739
959,0.7647928595542908,0.019359270083056383,0.05515164136886597,0.003243548458796049,0.5,0.3,0.1,7,5,600,2.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 600, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9654434456090617,0.9760221376961518,0.9738871963139553,0.9625963653713694,0.9694872862476345,0.005610279174849904,1598
960,1.3006484508514404,0.03246677530538348,0.06502628326416016,0.002280213047740356,0.5,0.3,0.1,7,5,800,1.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9605039074312817,0.9760223761978368,0.9774167971535921,0.9625963653713694,0.96913486153852,0.007636648751965765,1623
961,1.160456895828247,0.04099385363844015,0.07140272855758667,0.0023008219821119558,0.5,0.3,0.1,7,5,800,1.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9633268079959256,0.9774326001846134,0.9795340641564483,0.9647137455524877,0.9712518044723688,0.007286114271381277,1437
962,1.2416066527366638,0.03856309795462241,0.06839704513549805,0.0021213312000320883,0.5,0.3,0.1,7,5,800,1.5,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'reg_lambda': 1.5, 'subsample': 0.6}",0.9597991599334512,0.9760223761978368,0.9781227510539698,0.9640081817923742,0.969488117244408,0.007764647890079957,1588
963,1.0695376992225647,0.05635668604208126,0.06890195608139038,0.002149760546284855,0.5,0.3,0.1,7,5,800,1.5,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9640324015750186,0.9774326001846134,0.9781224023870273,0.9640078232818837,0.9708988068571357,0.0068830219336847385,1470
964,1.3190053701400757,0.10429705207278905,0.07528191804885864,0.009990724261425806,0.5,0.3,0.1,7,5,800,2.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'reg_lambda': 2.0, 'subsample': 0.6}",0.9619154671786251,0.9717907502307668,0.9774169771101859,0.9611849074608549,0.9680770254951081,0.006828113565797965,1723
965,1.0454100370407104,0.013705279810025632,0.06890439987182617,0.00408285636924699,0.5,0.3,0.1,7,5,800,2.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9654428956309002,0.9767274962587638,0.9752991421065083,0.9625963653713694,0.9700164748418854,0.006101639805005597,1539
966,1.638494610786438,0.047265605485570975,0.08577883243560791,0.004018515362469315,0.5,0.3,0.1,7,5,1000,1.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1000, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9612097157252599,0.9760221376961518,0.9781226203051687,0.9625963653713694,0.9694877097744874,0.007636691713329296,1593
967,1.3635194897651672,0.03839532665926198,0.08203446865081787,0.0004998557525969929,0.5,0.3,0.1,7,5,1000,1.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1000, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9633260054312686,0.9767274962587638,0.9788282473314927,0.9654196256436537,0.9710753436662947,0.00678405729639091,1455
968,1.5773418545722961,0.018793249993078347,0.08277791738510132,0.0013004941327785012,0.5,0.3,0.1,7,5,1000,1.5,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1000, 'reg_lambda': 1.5, 'subsample': 0.6}",0.9612097157252599,0.9753170414865677,0.9781227510539698,0.9640081817923742,0.9696644225145429,0.007193235518938017,1571
969,1.333727240562439,0.07162591532606051,0.0817718505859375,0.0040797064985836325,0.5,0.3,0.1,7,5,1000,1.5,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1000, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9640324015750186,0.9767272184714089,0.9781226203051687,0.9640078232818837,0.97072251590837,0.006720541734406325,1484
970,1.606743037700653,0.1187178994372582,0.07777547836303711,0.001789152827742452,0.5,0.3,0.1,7,5,1000,2.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1000, 'reg_lambda': 2.0, 'subsample': 0.6}",0.9619163006111535,0.9732012127192284,0.9774169771101859,0.9625963653713694,0.9687827139529843,0.006698734443333888,1644
971,1.2280897498130798,0.022117017987642092,0.07552039623260498,0.001576350160659821,0.5,0.3,0.1,7,5,1000,2.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1000, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9661484288741011,0.9774326001846134,0.9752991421065083,0.9625963653713694,0.970369134134148,0.0061730830705861136,1514
972,0.6364343166351318,0.009772680094059138,0.01862931251525879,0.0008182577910234064,0.7,0,0.05,3,1,600,1.0,0.6,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9485116405156098,0.9689653800238758,0.9661235760306968,0.9548341341748146,0.9596086826862491,0.008305604715829971,1967
973,0.43311411142349243,0.009828129887934953,0.019381821155548096,0.0015599051985082618,0.7,0,0.05,3,1,600,1.0,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9463927207753575,0.9611944293929185,0.9632974696154613,0.9484826073206384,0.954841806776094,0.007477976332654364,2256
974,0.5955420732498169,0.021806826191572763,0.019252657890319824,0.0017869323908943201,0.7,0,0.05,3,1,600,1.5,0.6,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 1.5, 'subsample': 0.6}",0.9471041578071727,0.9633162989142547,0.9661235760306968,0.9555397844000029,0.9580209542880318,0.0073997601858596385,2024
975,0.42023736238479614,0.010920001592241962,0.0186307430267334,0.0011993549640093933,0.7,0,0.05,3,1,600,1.5,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9470970007705383,0.9611944293929185,0.962592266614466,0.9534221441292836,0.9560764602268015,0.006251508364768288,2144
976,0.6320399045944214,0.013841483240213502,0.020383059978485107,0.0021130909366740944,0.7,0,0.05,3,1,600,2.0,0.6,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 2.0, 'subsample': 0.6}",0.9471041578071727,0.9534287966368892,0.9654174210370341,0.9548341341748146,0.9551961274139775,0.00658045045242028,2217
977,0.41372615098953247,0.011728005619871227,0.01838451623916626,0.0013015524347471787,0.7,0,0.05,3,1,600,2.0,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9463927207753575,0.9611944293929185,0.9505730516244768,0.9541280748334182,0.9530720691565429,0.00543016268683238,2288
978,0.7846875786781311,0.0369673108621004,0.02387845516204834,0.000893794247801683,0.7,0,0.05,3,1,800,1.0,0.6,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9478071772343554,0.9661427710160153,0.9654174210370341,0.9562453931509851,0.9589031906095975,0.007500535358847531,2006
979,0.5215097665786743,0.034584841254045574,0.02212846279144287,0.0010176147582139318,0.7,0,0.05,3,1,800,1.0,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9463927207753575,0.9611944293929185,0.9640049549408201,0.9484826073206384,0.9550186781074337,0.007681478316236108,2239
980,0.8498492240905762,0.06392498269845798,0.023749947547912598,0.0014789531431548823,0.7,0,0.05,3,1,800,1.5,0.6,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.5, 'subsample': 0.6}",0.9478071772343554,0.9640208060219055,0.9654174210370341,0.9562453931509851,0.9583726993610701,0.0070300231483533425,2017
