iter	Logloss
0	0.5753642637
1	0.4786278087
2	0.4011982152
3	0.3431518739
4	0.2932326648
5	0.2506360802
6	0.218018748
7	0.1903518408
8	0.168189297
9	0.1493027343
10	0.1347388654
11	0.1235152651
12	0.1110490262
13	0.1012481754
14	0.09379457662
15	0.08708578654
16	0.08176004027
17	0.07690852681
18	0.07264910281
19	0.06864171581
20	0.06479950955
21	0.06186855181
22	0.05960556801
23	0.05690048333
24	0.0544307425
25	0.05288466875
26	0.05108096567
27	0.0499512361
28	0.0482570763
29	0.04641829043
30	0.0449614276
31	0.04342106691
32	0.04231616535
33	0.04126764405
34	0.0402522716
35	0.03945429716
36	0.03830470155
37	0.03765244635
38	0.03723673695
39	0.03657329235
40	0.03598932731
41	0.03555697236
42	0.03467291063
43	0.03399935417
44	0.03332085882
45	0.03288585214
46	0.03246931802
47	0.0322015074
48	0.03185726443
49	0.03155555941
50	0.03109619291
51	0.03065501512
52	0.02996459922
53	0.02940988784
54	0.02893665477
55	0.02879361143
56	0.02836219222
57	0.02787312569
58	0.0274726839
59	0.02717009549
60	0.02676240261
61	0.02663186544
62	0.02628163115
63	0.02600326361
64	0.02558502283
65	0.02529868585
66	0.02503139334
67	0.02455592553
68	0.02433549827
69	0.02399456182
70	0.02371150935
71	0.02346191441
72	0.02327802761
73	0.02295338829
74	0.02273998014
75	0.022562383
76	0.02225716735
77	0.0220070182
78	0.02174035275
79	0.02154472414
80	0.02126648297
81	0.02108229027
82	0.02086015956
83	0.02062955366
84	0.02045372232
85	0.02030278746
86	0.0200644198
87	0.01994764475
88	0.01975934705
89	0.01960393462
90	0.0194661011
91	0.01920864577
92	0.01902825957
93	0.0189488018
94	0.01874987726
95	0.01853354443
96	0.01830781819
97	0.01818797557
98	0.01797818554
99	0.01774462402
100	0.01752526079
101	0.01738089628
102	0.01722540081
103	0.01700187069
104	0.01691538003
105	0.01664318888
106	0.01656587122
107	0.01640609521
108	0.01622307054
109	0.01610822449
110	0.01590716944
111	0.01585578923
112	0.01573858992
113	0.01555979938
114	0.01544577813
115	0.01534415691
116	0.01519954887
117	0.01506498676
118	0.01485831024
119	0.01470079618
120	0.01453449386
121	0.01444440673
122	0.01430766061
123	0.01426341302
124	0.0142149242
125	0.01403202184
126	0.01388015293
127	0.01379188282
128	0.01365662805
129	0.01352586015
130	0.01348369698
131	0.01337664537
132	0.01325474521
133	0.01315645091
134	0.01303758189
135	0.01293633193
136	0.01282654944
137	0.01269901607
138	0.01261473251
139	0.01254464711
140	0.01251135574
141	0.01246743091
142	0.01237362614
143	0.01230729884
144	0.01228858882
145	0.01220758012
146	0.01217783384
147	0.01204205836
148	0.01200770527
149	0.01188563657
150	0.0118502501
151	0.01174861426
152	0.01165948707
153	0.01153159833
154	0.01140261531
155	0.01129709686
156	0.01118957681
157	0.01111921644
158	0.0110073545
159	0.01092747904
160	0.01082813746
161	0.01073624871
162	0.01065849184
163	0.0105502277
164	0.01050191113
165	0.01043848041
166	0.01039046564
167	0.01032370024
168	0.0102410955
169	0.01013622976
170	0.01009683571
171	0.01002808624
172	0.009981806106
173	0.009884561685
174	0.009806595025
175	0.009757747011
176	0.009681271855
177	0.009571160189
178	0.009495144126
179	0.00943597511
180	0.009356314522
181	0.009302824157
182	0.00924529634
183	0.009153887877
184	0.00908200253
185	0.009046268631
186	0.008987328153
187	0.008941839738
188	0.008850875103
189	0.008805429158
190	0.008740426392
191	0.008700591715
192	0.008667783405
193	0.008582583916
194	0.008537499551
195	0.00848779199
196	0.008454870337
197	0.008383807114
198	0.008327746349
199	0.008287598216
200	0.008214695386
201	0.008163339331
202	0.00810348094
203	0.00807370719
204	0.008017865123
205	0.00795842058
206	0.007900017279
207	0.007848860894
208	0.00780466324
209	0.007744048701
210	0.007699761946
211	0.007670077361
212	0.007608506457
213	0.007557681481
214	0.007515507064
215	0.007480726671
216	0.007449318072
217	0.007402395761
218	0.007361721278
219	0.007311005672
220	0.007285393041
221	0.007236120541
222	0.007209470411
223	0.007159592088
224	0.007127804584
225	0.007098758978
226	0.007066942901
227	0.007006226814
228	0.006971935978
229	0.006927046132
230	0.006900531169
231	0.006858000659
232	0.006800231311
233	0.006761407242
234	0.006737910776
235	0.006694885221
236	0.006657279337
237	0.006620733196
238	0.006577142122
239	0.006552641564
240	0.006527014384
241	0.006502955427
242	0.006450271312
243	0.006426312894
244	0.006397549522
245	0.006354803467
246	0.006317800525
247	0.006276861049
248	0.006244347882
249	0.006218407898
250	0.006178639385
251	0.006149582783
252	0.006130421014
253	0.006102823328
254	0.006082271016
255	0.00606059576
256	0.006018783828
257	0.00596947136
258	0.005934655246
259	0.005912161399
260	0.005870338575
261	0.005830041021
262	0.005808439919
263	0.005784200234
264	0.00576808255
265	0.005738716571
266	0.005702398273
267	0.005660619938
268	0.005640894101
269	0.00561789701
270	0.005584052841
271	0.005561708815
272	0.005520647123
273	0.005493485991
274	0.005474194732
275	0.005437019977
276	0.005416252163
277	0.005394704548
278	0.005375458366
279	0.005351600529
280	0.005327777341
281	0.005310743826
282	0.00529283775
283	0.005267476657
284	0.005251610931
285	0.005230768648
286	0.005208795411
287	0.005182425181
288	0.00516115879
289	0.005138862406
290	0.005118643922
291	0.00508342399
292	0.005051586741
293	0.005036341997
294	0.005011429316
295	0.004995409648
296	0.004969473911
297	0.004940813685
298	0.004927359729
299	0.004912611458
