,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,0.8135407567024231,0.2388845605777673,0.19716471433639526,0.06307468970028844,0.05,4,1,600,31,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.7}",0.989421589208529,0.9936530292834966,0.9992942836979535,0.9894140656711423,0.9929457419652803,0.004052672808823113,37
1,1.0841044783592224,0.16068232860944823,0.13542771339416504,0.0785514744466931,0.05,4,1,600,31,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.85}",0.989421589208529,0.9936530292834966,0.9992942836979535,0.9894140656711423,0.9929457419652803,0.004052672808823113,37
2,0.6782630681991577,0.06961505395514525,0.18703925609588623,0.06528599581854906,0.05,4,1,600,50,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 50, 'subsample': 0.7}",0.989421589208529,0.9936530292834966,0.9992942836979535,0.9894140656711423,0.9929457419652803,0.004052672808823113,37
3,0.7518048882484436,0.21708789388607305,0.13547474145889282,0.015328304638042118,0.05,4,1,600,50,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 50, 'subsample': 0.85}",0.989421589208529,0.9936530292834966,0.9992942836979535,0.9894140656711423,0.9929457419652803,0.004052672808823113,37
4,0.8493308424949646,0.35847393837449765,0.14862090349197388,0.05545030044636118,0.05,4,1,600,70,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 70, 'subsample': 0.7}",0.989421589208529,0.9936530292834966,0.9992942836979535,0.9894140656711423,0.9929457419652803,0.004052672808823113,37
5,0.8304152488708496,0.09454693761830954,0.07902050018310547,0.018203724105429094,0.05,4,1,600,70,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 70, 'subsample': 0.85}",0.989421589208529,0.9936530292834966,0.9992942836979535,0.9894140656711423,0.9929457419652803,0.004052672808823113,37
6,1.6785057187080383,0.1992404188977957,0.09552490711212158,0.01007770727080885,0.05,4,1,800,31,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.7}",0.989421589208529,0.9929478138222849,0.9992942836979535,0.988708263606662,0.9925929875838573,0.004188738452753667,85
7,1.4523749351501465,0.1848970723009787,0.1302763819694519,0.04813143430182242,0.05,4,1,800,31,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.85}",0.989421589208529,0.9929478138222849,0.9992942836979535,0.988708263606662,0.9925929875838573,0.004188738452753667,85
8,1.4783508777618408,0.25391397011223454,0.12550687789916992,0.038065336812617194,0.05,4,1,800,50,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 50, 'subsample': 0.7}",0.989421589208529,0.9929478138222849,0.9992942836979535,0.988708263606662,0.9925929875838573,0.004188738452753667,85
9,1.327887773513794,0.16993802183087298,0.12037163972854614,0.036306586004372705,0.05,4,1,800,50,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 50, 'subsample': 0.85}",0.989421589208529,0.9929478138222849,0.9992942836979535,0.988708263606662,0.9925929875838573,0.004188738452753667,85
10,1.385895311832428,0.3520807316742733,0.10039877891540527,0.007639788813221859,0.05,4,1,800,70,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 70, 'subsample': 0.7}",0.989421589208529,0.9929478138222849,0.9992942836979535,0.988708263606662,0.9925929875838573,0.004188738452753667,85
11,1.3701903820037842,0.10489798309235764,0.21219414472579956,0.1077186798956437,0.05,4,1,800,70,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 70, 'subsample': 0.85}",0.989421589208529,0.9929478138222849,0.9992942836979535,0.988708263606662,0.9925929875838573,0.004188738452753667,85
12,0.7629603743553162,0.15248705274582866,0.07514333724975586,0.004808062974532346,0.05,4,5,600,31,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.7}",0.9873059638694429,0.9929478138222849,0.9978828468761907,0.9901198487546965,0.9920641183306538,0.0039070045325450085,91
13,0.9291744828224182,0.14296872164340907,0.11841142177581787,0.041448095327235826,0.05,4,5,600,31,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.85}",0.9873059638694429,0.9929478138222849,0.9978828468761907,0.9901198487546965,0.9920641183306538,0.0039070045325450085,91
14,1.1544952392578125,0.21679030526494916,0.13140618801116943,0.04910497608730256,0.05,4,5,600,50,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 50, 'subsample': 0.7}",0.9873059638694429,0.9929478138222849,0.9978828468761907,0.9901198487546965,0.9920641183306538,0.0039070045325450085,91
15,0.9728196859359741,0.16393895752883378,0.10690540075302124,0.02241192197147866,0.05,4,5,600,50,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 50, 'subsample': 0.85}",0.9873059638694429,0.9929478138222849,0.9978828468761907,0.9901198487546965,0.9920641183306538,0.0039070045325450085,91
16,0.8261072635650635,0.1333318148144724,0.10552978515625,0.02422733059151086,0.05,4,5,600,70,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 70, 'subsample': 0.7}",0.9873059638694429,0.9929478138222849,0.9978828468761907,0.9901198487546965,0.9920641183306538,0.0039070045325450085,91
17,1.0950446128845215,0.38560907212912765,0.10227912664413452,0.028572875880644576,0.05,4,5,600,70,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 70, 'subsample': 0.85}",0.9873059638694429,0.9929478138222849,0.9978828468761907,0.9901198487546965,0.9920641183306538,0.0039070045325450085,91
18,1.7398414611816406,0.31419742748786944,0.2253153920173645,0.013217854749455698,0.05,4,5,800,31,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.7}",0.9880111344363328,0.9936530292834966,0.998588566692963,0.9908256149666836,0.9927695863448691,0.003907137475261495,63
19,1.570671260356903,0.6995301832670684,0.15192371606826782,0.0533248622746098,0.05,4,5,800,31,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.85}",0.9880111344363328,0.9936530292834966,0.998588566692963,0.9908256149666836,0.9927695863448691,0.003907137475261495,63
20,1.5611718893051147,0.4177128829441143,0.16267454624176025,0.037097388227118513,0.05,4,5,800,50,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 800, 'num_leaves': 50, 'subsample': 0.7}",0.9880111344363328,0.9936530292834966,0.998588566692963,0.9908256149666836,0.9927695863448691,0.003907137475261495,63
21,1.4433996677398682,0.5198438530950497,0.14928925037384033,0.04451990863979073,0.05,4,5,800,50,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 800, 'num_leaves': 50, 'subsample': 0.85}",0.9880111344363328,0.9936530292834966,0.998588566692963,0.9908256149666836,0.9927695863448691,0.003907137475261495,63
22,1.3680022358894348,0.5058347463793543,0.14666306972503662,0.04447443993870298,0.05,4,5,800,70,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 800, 'num_leaves': 70, 'subsample': 0.7}",0.9880111344363328,0.9936530292834966,0.998588566692963,0.9908256149666836,0.9927695863448691,0.003907137475261495,63
23,1.1535793542861938,0.44548490721378026,0.1292904019355774,0.05969871714838887,0.05,4,5,800,70,0.85,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_samples': 5, 'n_estimators': 800, 'num_leaves': 70, 'subsample': 0.85}",0.9880111344363328,0.9936530292834966,0.998588566692963,0.9908256149666836,0.9927695863448691,0.003907137475261495,63
24,1.6417280435562134,0.6346716477755964,0.1649225950241089,0.08274721563524086,0.05,6,1,600,31,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.7}",0.9887164123283938,0.9943582398344872,0.998588566692963,0.9936485026692425,0.9938279303812716,0.003503737194664594,1
25,1.6583796739578247,0.732311999693673,0.15542954206466675,0.07372355017898523,0.05,6,1,600,31,0.85,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.85}",0.9887164123283938,0.9943582398344872,0.998588566692963,0.9936485026692425,0.9938279303812716,0.003503737194664594,1
26,1.7550456523895264,0.6435288662840076,0.11578267812728882,0.009499334514313538,0.05,6,1,600,50,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 50, 'subsample': 0.7}",0.9887164796689742,0.9950634672204972,0.9992942836979535,0.9915313664163197,0.9936513992509362,0.003958663010832489,3
27,2.519374132156372,0.17371782146256465,0.22307425737380981,0.02501856405757947,0.05,6,1,600,50,0.85,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 50, 'subsample': 0.85}",0.9887164796689742,0.9950634672204972,0.9992942836979535,0.9915313664163197,0.9936513992509362,0.003958663010832489,3
28,1.776180624961853,0.7121919300268315,0.18542593717575073,0.0642289420379432,0.05,6,1,600,70,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 70, 'subsample': 0.7}",0.9858953751153834,0.9950634672204972,0.998588566692963,0.992237105212699,0.9929461285603858,0.004651238258016416,35
29,1.8117675185203552,0.652763680737784,0.20568132400512695,0.12720744025604416,0.05,6,1,600,70,0.85,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 600, 'num_leaves': 70, 'subsample': 0.85}",0.9858953751153834,0.9950634672204972,0.998588566692963,0.992237105212699,0.9929461285603858,0.004651238258016416,35
30,1.6153334379196167,0.40302715237605735,0.21093076467514038,0.10021440955949415,0.05,6,1,800,31,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.7}",0.9866006796641367,0.9943582398344872,0.9992942836979535,0.9936485026692425,0.9934754264664549,0.00452577501350034,5
31,2.245608389377594,0.6482269422780589,0.19068926572799683,0.07966114416932576,0.05,6,1,800,31,0.85,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.85}",0.9866006796641367,0.9943582398344872,0.9992942836979535,0.9936485026692425,0.9934754264664549,0.00452577501350034,5
32,2.183116316795349,0.9313196804950836,0.1826748251914978,0.08279242049845625,0.05,6,1,800,50,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 50, 'subsample': 0.7}",0.9880112298361529,0.9943582510578279,0.9992942836979535,0.992237105212699,0.9934752174511583,0.0040629226828434225,7
33,2.47694855928421,0.7381980397957596,0.1920567750930786,0.09588677381145656,0.05,6,1,800,50,0.85,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 50, 'subsample': 0.85}",0.9880112298361529,0.9943582510578279,0.9992942836979535,0.992237105212699,0.9934752174511583,0.0040629226828434225,7
34,2.6439797282218933,0.803535257566191,0.23982781171798706,0.05509372055048322,0.05,6,1,800,70,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 70, 'subsample': 0.7}",0.9866006796641367,0.9950634672204972,0.998588566692963,0.992237105212699,0.9931224546975741,0.004386436573615747,23
35,2.022185206413269,0.7266009017769702,0.2419583797454834,0.1152438497565019,0.05,6,1,800,70,0.85,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 1, 'n_estimators': 800, 'num_leaves': 70, 'subsample': 0.85}",0.9866006796641367,0.9950634672204972,0.998588566692963,0.992237105212699,0.9931224546975741,0.004386436573615747,23
36,1.7234729528427124,0.7778812191788191,0.1361578106880188,0.04582504006409287,0.05,6,5,600,31,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_samples': 5, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.7}",0.9866006796641367,0.9943582398344872,0.9992942836979535,0.9908256880733946,0.992769722817493,0.004661803446906304,55
