,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
197,64.99920862913132,2.176033869794099,0.019163072109222412,0.0009090018794745457,0.05,8,10,600,45,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 600, 'num_leaves': 45, 'subsample': 1.0}",0.988009941810466,0.9915373597517307,0.9964713903718013,0.992942805346933,0.9922403743202327,0.0030325605879817064,175
198,29.54106080532074,0.2216854248588933,0.020201444625854492,0.000766794293512853,0.05,8,10,800,15,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 15, 'subsample': 0.7}",0.9858933545563071,0.9929477997931089,0.9978828468761907,0.9915314001577777,0.9920638503458461,0.0042720196844399805,271
199,28.618607997894287,2.5391681492154445,0.01864999532699585,0.0008118998833348895,0.05,8,10,800,15,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 15, 'subsample': 0.85}",0.9858933545563071,0.9929477997931089,0.9978828468761907,0.9915314001577777,0.9920638503458461,0.0042720196844399805,271
200,19.947044670581818,0.8652957843045745,0.018207848072052002,0.001649200840893174,0.05,8,10,800,15,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 15, 'subsample': 1.0}",0.9858933545563071,0.9929477997931089,0.9978828468761907,0.9915314001577777,0.9920638503458461,0.0042720196844399805,271
201,36.24858766794205,4.768305255595584,0.021503865718841553,0.0008673814603859741,0.05,8,10,800,31,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.7}",0.9880102757696259,0.9922425604822165,0.997177133385926,0.9929427491104974,0.9925931796870664,0.003250414298146757,82
202,39.581066727638245,10.078901782702374,0.022281527519226074,0.0007937775832507693,0.05,8,10,800,31,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.85}",0.9880102757696259,0.9922425604822165,0.997177133385926,0.9929427491104974,0.9925931796870664,0.003250414298146757,82
203,48.74431622028351,6.291980181501888,0.024403512477874756,0.004440246957189536,0.05,8,10,800,31,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 1.0}",0.9880102757696259,0.9922425604822165,0.997177133385926,0.9929427491104974,0.9925931796870664,0.003250414298146757,82
204,59.787173092365265,5.563649580238315,0.02341562509536743,0.001512620706774618,0.05,8,10,800,45,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 45, 'subsample': 0.7}",0.988009941810466,0.9915373597517307,0.9978828468761907,0.992237058817963,0.9924168018140875,0.0035392015200522153,145
205,60.643911242485046,4.039208036108857,0.030458152294158936,0.006916667217723018,0.05,8,10,800,45,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 45, 'subsample': 0.85}",0.988009941810466,0.9915373597517307,0.9978828468761907,0.992237058817963,0.9924168018140875,0.0035392015200522153,145
206,55.60386610031128,3.4004514176460607,0.025008797645568848,0.0025546787749716206,0.05,8,10,800,45,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 800, 'num_leaves': 45, 'subsample': 1.0}",0.988009941810466,0.9915373597517307,0.9978828468761907,0.992237058817963,0.9924168018140875,0.0035392015200522153,145
207,24.365653336048126,0.35392562721351545,0.023203909397125244,0.0008022427440215738,0.05,8,10,900,15,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 15, 'subsample': 0.7}",0.9865989201341998,0.9929477997931089,0.9978828468761907,0.992942805346933,0.992593093037608,0.004004988141382082,94
208,32.02659994363785,0.17332338034485822,0.02275139093399048,0.001298615831424973,0.05,8,10,900,15,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 15, 'subsample': 0.85}",0.9865989201341998,0.9929477997931089,0.9978828468761907,0.992942805346933,0.992593093037608,0.004004988141382082,94
209,33.127135276794434,2.853040810996617,0.022139787673950195,0.00169785271840694,0.05,8,10,900,15,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 15, 'subsample': 1.0}",0.9865989201341998,0.9929477997931089,0.9978828468761907,0.992942805346933,0.992593093037608,0.004004988141382082,94
210,47.172383427619934,3.0370580264714673,0.024563968181610107,0.0005012330150716039,0.05,8,10,900,31,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 31, 'subsample': 0.7}",0.9873048273886262,0.9922425604822165,0.997177133385926,0.9929427491104974,0.9924168175918165,0.0035035703146843386,139
211,47.714851677417755,2.3529039247099925,0.02410370111465454,0.0009308254364671518,0.05,8,10,900,31,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 31, 'subsample': 0.85}",0.9873048273886262,0.9922425604822165,0.997177133385926,0.9929427491104974,0.9924168175918165,0.0035035703146843386,139
212,49.91109150648117,5.072423805487495,0.02367079257965088,0.000408894553421717,0.05,8,10,900,31,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 31, 'subsample': 1.0}",0.9873048273886262,0.9922425604822165,0.997177133385926,0.9929427491104974,0.9924168175918165,0.0035035703146843386,139
213,60.9973920583725,9.167683936447732,0.026245951652526855,0.0011648984958197409,0.05,8,10,900,45,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 45, 'subsample': 0.7}",0.9858942526540291,0.9915373597517307,0.9971771221387733,0.992237058817963,0.991711448340624,0.004000622730731607,319
214,66.11556226015091,6.336520690863727,0.027347862720489502,0.00389346985918077,0.05,8,10,900,45,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 45, 'subsample': 0.85}",0.9858942526540291,0.9915373597517307,0.9971771221387733,0.992237058817963,0.991711448340624,0.004000622730731607,319
215,63.15782159566879,2.1317736826570335,0.026363611221313477,0.0015470882302434567,0.05,8,10,900,45,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 10, 'n_estimators': 900, 'num_leaves': 45, 'subsample': 1.0}",0.9858942526540291,0.9915373597517307,0.9971771221387733,0.992237058817963,0.991711448340624,0.004000622730731607,319
216,22.55366051197052,0.07741096626878784,0.017163634300231934,0.0011330011172718897,0.05,8,20,600,15,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 15, 'subsample': 0.7}",0.9873040191006766,0.9922425604822165,0.9978828468761907,0.9915314001577777,0.9922402066542154,0.0037652273645911267,214
217,21.394698560237885,1.0304018166611302,0.017246246337890625,0.0019185190480812057,0.05,8,20,600,15,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 15, 'subsample': 0.85}",0.9873040191006766,0.9922425604822165,0.9978828468761907,0.9915314001577777,0.9922402066542154,0.0037652273645911267,214
218,18.652153730392456,0.4286523459627506,0.015774250030517578,0.0008354247398626345,0.05,8,20,600,15,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 15, 'subsample': 1.0}",0.9873040191006766,0.9922425604822165,0.9978828468761907,0.9915314001577777,0.9922402066542154,0.0037652273645911267,214
219,35.124364376068115,1.023031958498455,0.01942378282546997,0.0015052886838566272,0.05,8,20,600,31,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.7}",0.9865993467293444,0.9929477997931089,0.9992942836979535,0.992237105212699,0.9927696338582765,0.00449885620581937,31
220,37.61571961641312,3.7971521423993426,0.01821047067642212,0.001111721858976934,0.05,8,20,600,31,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 0.85}",0.9865993467293444,0.9929477997931089,0.9992942836979535,0.992237105212699,0.9927696338582765,0.00449885620581937,31
221,38.5844190120697,1.4688879397575787,0.019410789012908936,0.0011943263276534247,0.05,8,20,600,31,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 31, 'subsample': 1.0}",0.9865993467293444,0.9929477997931089,0.9992942836979535,0.992237105212699,0.9927696338582765,0.00449885620581937,31
222,49.22378754615784,1.7601844023653648,0.021685242652893066,0.0012061885806975562,0.05,8,20,600,45,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 45, 'subsample': 0.7}",0.9873051557262083,0.9929478138222849,0.9978828468761907,0.9915314001577777,0.9924168041456154,0.003777316646592453,142
223,50.365431129932404,1.9874873241899191,0.021062374114990234,0.0023102576702380335,0.05,8,20,600,45,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 45, 'subsample': 0.85}",0.9873051557262083,0.9929478138222849,0.9978828468761907,0.9915314001577777,0.9924168041456154,0.003777316646592453,142
224,50.57316941022873,1.9085757094159015,0.02121293544769287,0.0007722560968578733,0.05,8,20,600,45,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 600, 'num_leaves': 45, 'subsample': 1.0}",0.9873051557262083,0.9929478138222849,0.9978828468761907,0.9915314001577777,0.9924168041456154,0.003777316646592453,142
225,29.305073857307434,0.18398074321769067,0.020755350589752197,0.0008232773638653214,0.05,8,20,800,15,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 800, 'num_leaves': 15, 'subsample': 0.7}",0.9858928212566731,0.9929477997931089,0.9992942836979535,0.992237105212699,0.9925930024901086,0.0047447903638037576,112
226,29.578364729881287,0.10077137676579631,0.02078026533126831,0.0014666679033713886,0.05,8,20,800,15,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 800, 'num_leaves': 15, 'subsample': 0.85}",0.9858928212566731,0.9929477997931089,0.9992942836979535,0.992237105212699,0.9925930024901086,0.0047447903638037576,112
227,29.99179995059967,0.13165837086329682,0.020254552364349365,0.0010900222273266145,0.05,8,20,800,15,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 800, 'num_leaves': 15, 'subsample': 1.0}",0.9858928212566731,0.9929477997931089,0.9992942836979535,0.992237105212699,0.9925930024901086,0.0047447903638037576,112
228,47.62221187353134,2.196847229907932,0.022640883922576904,0.001880985171400484,0.05,8,20,800,31,0.7,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.7}",0.9873048273886262,0.9922425604822165,0.998588566692963,0.992237105212699,0.9925932649441263,0.004005029906627478,73
229,47.7790932059288,2.3089773190262015,0.024536311626434326,0.0011304958834104264,0.05,8,20,800,31,0.85,"{'learning_rate': 0.05, 'max_depth': 8, 'min_child_samples': 20, 'n_estimators': 800, 'num_leaves': 31, 'subsample': 0.85}",0.9873048273886262,0.9922425604822165,0.998588566692963,0.992237105212699,0.9925932649441263,0.004005029906627478,73
