,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,4.748133957386017,0.3860529155914265,0.056884825229644775,0.01880620750356858,0.01,4,sqrt,1,2,400,0.7,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.7}",0.9767263850695538,0.9887164796689742,0.9872969483988956,0.9823570924488356,0.9837742263965648,0.004704141093517452,1914
1,4.4599204659461975,0.37092849793625404,0.058149516582489014,0.0130088729049834,0.01,4,sqrt,1,2,400,0.85,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.85}",0.9760208497050602,0.9866008395984927,0.9872969483988956,0.9837685250529287,0.9834217906888443,0.004472620915425275,1926
2,4.6506107449531555,0.40058817333884933,0.053502798080444336,0.016189368877519792,0.01,4,sqrt,1,2,400,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 1.0}",0.9753158629525571,0.9866006796641367,0.9880026077606279,0.9844742336225925,0.9835983459999785,0.0049441438501910155,1915
3,7.7321860790252686,0.3970303734209548,0.07727974653244019,0.02255413809047303,0.01,4,sqrt,1,2,600,0.7,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.7}",0.9767251811614928,0.9901268607873446,0.9872970496244795,0.9858856669296295,0.9850086896257366,0.005020405093020502,1853
4,7.014479756355286,0.974846004589742,0.058645427227020264,0.02149890945072569,0.01,4,sqrt,1,2,600,0.85,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.85}",0.9753152736433472,0.9873060648801129,0.9872969483988956,0.9851799576570218,0.9837745611448443,0.004960176785890392,1909
5,6.466621220111847,1.0972432765854478,0.0757644772529602,0.04008843448402161,0.01,4,sqrt,1,2,600,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 1.0}",0.9753152736433472,0.9887165021156559,0.9880026077606279,0.9858856669296295,0.9844800126123151,0.005392699331502171,1878
6,7.752389848232269,1.0901639547487423,0.0645146369934082,0.017743257204908647,0.01,4,sqrt,1,2,800,0.7,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800, 'subsample': 0.7}",0.9802513643589452,0.9901269197103526,0.988708488555093,0.988708398576796,0.9869487928002967,0.0039098842700770265,1798
7,8.691555976867676,0.4417015801971451,0.056773245334625244,0.008167403821399497,0.01,4,sqrt,1,2,800,0.85,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800, 'subsample': 0.85}",0.9816625284502379,0.9901269197103526,0.9880027272641247,0.9894140656711423,0.9873015602739644,0.0033442357144414935,1784
8,6.8155951499938965,0.4180160646538378,0.050771355628967285,0.005587916913319686,0.01,4,sqrt,1,2,800,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800, 'subsample': 1.0}",0.980956360190705,0.9915373597517307,0.988708398576796,0.9872970496244795,0.9871247920359278,0.0038748479850440496,1793
9,7.188833475112915,0.2138826342822586,0.06339621543884277,0.004724037816293166,0.01,4,sqrt,1,2,900,0.7,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.7}",0.9823680526023909,0.9915373597517307,0.9894142343809531,0.9908253956395601,0.9885362605936587,0.0036422645157123926,1732
10,6.685676276683807,0.6744087607502561,0.06539011001586914,0.011447003149462467,0.01,4,sqrt,1,2,900,0.85,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.85}",0.9816625284502379,0.9915373597517307,0.9887085335437036,0.9894140656711423,0.9878306218542037,0.003710232652306686,1768
11,5.784012496471405,0.48051696331956745,0.06538552045822144,0.012145793217443572,0.01,4,sqrt,1,2,900,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 1.0}",0.9816619811904492,0.9915373597517307,0.9901199668507407,0.988708398576796,0.9880069265924292,0.0037973442207844144,1758
12,2.70996356010437,0.11336527063997712,0.027881085872650146,0.0012425379580363488,0.01,4,sqrt,1,5,400,0.7,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'subsample': 0.7}",0.9760208497050602,0.9880112775354934,0.9880027272641247,0.9837685250529287,0.9839508448894018,0.00489445932148,1904
13,2.7547085881233215,0.22533948194672881,0.02714395523071289,0.0014798437239733364,0.01,4,sqrt,1,5,400,0.85,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'subsample': 0.85}",0.9760208497050602,0.9887164796689742,0.9872969483988956,0.9823570573015885,0.9835978337686297,0.004970769523969869,1922
