,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1109,5.891869306564331,0.13778725701152184,0.05399960279464722,0.008093121277555097,0.1,9,sqrt,1,10,350,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350, 'subsample': 1.0}",0.9858949261522791,0.9943581500461534,0.992236734039284,0.9964714114603177,0.9922403054245086,0.003957631077769931,610
1110,6.162817418575287,0.4525030362884266,0.05824965238571167,0.004813700773693667,0.1,9,sqrt,1,10,450,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450, 'subsample': 0.8}",0.9844840792209213,0.9929475893487711,0.9922368732334741,0.997177133385926,0.9917114187972731,0.004580193590707384,910
1111,6.200815975666046,0.7378497737044284,0.051248013973236084,0.0049676050707875554,0.1,9,sqrt,1,10,450,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450, 'subsample': 0.9}",0.9844840792209213,0.9936528777649296,0.9922368732334741,0.9964714114603177,0.9917113104199107,0.004442334204693916,931
1112,5.588492035865784,0.629181897751408,0.051997482776641846,0.004849652422022045,0.1,9,sqrt,1,10,450,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450, 'subsample': 1.0}",0.9851891641860084,0.9943581500461534,0.9929426647541637,0.997177133385926,0.9924167780930628,0.004442546205283248,447
1113,6.268235504627228,0.5678347310029065,0.05874812602996826,0.002948436099502117,0.1,9,sqrt,1,10,650,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 650, 'subsample': 0.8}",0.9844840792209213,0.9943581500461534,0.9936483508273879,0.997177133385926,0.9924169283700972,0.004766403001221472,416
1114,6.398823261260986,0.3845328462266892,0.05900055170059204,0.009300581577718616,0.1,9,sqrt,1,10,650,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 650, 'subsample': 0.9}",0.9858949261522791,0.9936528777649296,0.992236981492171,0.9964714114603177,0.9920640492174244,0.003874183883671672,731
1115,6.527156233787537,0.2907020995629188,0.06150031089782715,0.009935599655455549,0.1,9,sqrt,1,10,650,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 650, 'subsample': 1.0}",0.9866003064691244,0.9943581500461534,0.9922368732334741,0.997177133385926,0.9925931157836695,0.003878441554303952,314
1116,3.053021788597107,0.24372467984493096,0.028252005577087402,0.00248606836009713,0.1,9,sqrt,2,2,150,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150, 'subsample': 0.8}",0.9830742144370506,0.9943581500461534,0.9915311977049964,0.997177133385926,0.9915351738935316,0.005277043490591607,971
1117,3.0689752101898193,0.3341641047022848,0.028999924659729004,0.0036730606528818295,0.1,9,sqrt,2,2,150,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150, 'subsample': 0.9}",0.9830742144370506,0.9943581500461534,0.9936484394026853,0.9964714114603177,0.9918880538365518,0.005193535999049023,767
1118,3.2562599182128906,0.3964818618574581,0.028750240802764893,0.0028616057208457894,0.1,9,sqrt,2,2,150,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150, 'subsample': 1.0}",0.9844849126269217,0.9950634082973135,0.9929426647541637,0.997177133385926,0.9924170297660813,0.004818108556588117,379
1119,6.001733899116516,0.27135994350629516,0.054441750049591064,0.003903249386298127,0.1,9,sqrt,2,2,350,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 350, 'subsample': 0.8}",0.9851895177715342,0.992242282692651,0.9929425522759148,0.997177133385926,0.9918878715315065,0.004303550650396755,801
1120,6.312425196170807,0.5730808975445162,0.05899953842163086,0.009245139249891898,0.1,9,sqrt,2,2,350,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 350, 'subsample': 0.9}",0.9851895177715342,0.9943581500461534,0.9929426647541637,0.9964714114603177,0.9922404360080423,0.004260118519911495,595
1121,5.971636950969696,0.3951308023128305,0.05274778604507446,0.005931613949677516,0.1,9,sqrt,2,2,350,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 350, 'subsample': 1.0}",0.9837789956545375,0.9943581500461534,0.9936484394026853,0.9978828510938604,0.9924171090493091,0.005238681936066649,352
1122,6.320225656032562,0.5072621770714083,0.05755549669265747,0.006513165742277329,0.1,9,sqrt,2,2,450,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 450, 'subsample': 0.8}",0.9837789956545375,0.9936528777649296,0.9922368732334741,0.9957656832081598,0.9913586074652753,0.004552687634037244,1056
1123,6.70450085401535,0.3642768806692421,0.056817591190338135,0.004666765840448893,0.1,9,sqrt,2,2,450,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 450, 'subsample': 0.9}",0.9830739113827349,0.9943581500461534,0.9922368732334741,0.997177133385926,0.991711517012072,0.00528587407461038,889
1124,5.929562866687775,0.6756798067247156,0.049500465393066406,0.006725865027347287,0.1,9,sqrt,2,2,450,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 450, 'subsample': 1.0}",0.9858949261522791,0.9943581500461534,0.9922368732334741,0.9978828510938604,0.9925932001314418,0.0043614590065653375,300
1125,6.9751768708229065,0.6884851947264682,0.053750574588775635,0.0031134320204153454,0.1,9,sqrt,2,2,650,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 650, 'subsample': 0.8}",0.984484418767507,0.9936528777649296,0.9929425522759148,0.9957657000788889,0.99171138722181,0.004299758094998978,915
1126,6.9829670786857605,0.48667771076117744,0.060779690742492676,0.002125232358420285,0.1,9,sqrt,2,2,650,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 650, 'subsample': 0.9}",0.9866003064691244,0.9943581500461534,0.9915310627310978,0.997177133385926,0.9924166631580754,0.003906588709353645,457
1127,6.70490837097168,0.9313072190904816,0.0617489218711853,0.012577171134815556,0.1,9,sqrt,2,2,650,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 650, 'subsample': 1.0}",0.984484418767507,0.9943581500461534,0.9936483508273879,0.997177133385926,0.9924170132567436,0.004766261722330028,388
1128,3.089427173137665,0.1435483548712215,0.02875196933746338,0.004436483113396636,0.1,9,sqrt,2,5,150,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150, 'subsample': 0.8}",0.9844846965672964,0.9943581500461534,0.9929426647541637,0.9964714114603177,0.9920642307069829,0.0045526446236529424,684
1129,3.0139622688293457,0.34314836564625834,0.03274881839752197,0.004967932041873817,0.1,9,sqrt,2,5,150,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150, 'subsample': 0.9}",0.9851900481181693,0.9943581500461534,0.9936485026692425,0.9957656832081598,0.9922405960104312,0.004141337392280326,543
1130,3.1322999596595764,0.3287190885274749,0.026499032974243164,0.0015006102112493874,0.1,9,sqrt,2,5,150,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150, 'subsample': 1.0}",0.9837793183573613,0.9943581500461534,0.9943541992883981,0.9964714114603177,0.9922407697880575,0.0049609568805669664,489
1131,5.651048839092255,0.2852292115598782,0.05424916744232178,0.004658412895583447,0.1,9,sqrt,2,5,350,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'subsample': 0.8}",0.9866003064691244,0.9929475893487711,0.9915311977049964,0.997177133385926,0.9920640567272045,0.0037769262777936565,729
1132,6.0063106417655945,0.410624346042882,0.05499982833862305,0.006594758076520602,0.1,9,sqrt,2,5,350,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'subsample': 0.9}",0.9858949261522791,0.9943581500461534,0.9915310627310978,0.9964714114603177,0.9920638875974621,0.0039695684411370944,745
1133,6.230116188526154,0.3914651497207409,0.04974859952926636,0.0031141703155260865,0.1,9,sqrt,2,5,350,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'subsample': 1.0}",0.9858951786975421,0.9936528777649296,0.994354131803331,0.9978828510938604,0.9929462598399158,0.0043751883057241816,48
1134,6.561113119125366,0.563203299303046,0.05500096082687378,0.004849418866971512,0.1,9,sqrt,2,5,450,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'subsample': 0.8}",0.9851895177715342,0.9929475893487711,0.9929427491104976,0.9964714114603177,0.9918878169227803,0.004126516385515139,814
1135,6.495410144329071,0.7171353655381204,0.057025253772735596,0.007004791356728228,0.1,9,sqrt,2,5,450,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'subsample': 0.9}",0.9837789956545375,0.9943581500461534,0.9922368732334741,0.9964714114603177,0.9917113575986207,0.004818250608908455,920
1136,6.616666376590729,0.20705159297624745,0.05249989032745361,0.005851793777839573,0.1,9,sqrt,2,5,450,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'subsample': 1.0}",0.9858951786975421,0.9943581500461534,0.9936484394026853,0.9978828510938604,0.9929461548100603,0.004375333373972114,60
1137,6.27520489692688,0.48267199875323463,0.05325007438659668,0.0037658901327584557,0.1,9,sqrt,2,5,650,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 650, 'subsample': 0.8}",0.9844846965672964,0.9943581500461534,0.9922368732334741,0.9957656832081598,0.9917113507637709,0.004357288800172366,924
1138,6.339406490325928,0.48191510368598905,0.05602729320526123,0.0054998351795537935,0.1,9,sqrt,2,5,650,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 650, 'subsample': 0.9}",0.9858951786975421,0.9929475893487711,0.9922368732334741,0.997177133385926,0.9920641936664283,0.004031411180530221,693
1139,6.757276833057404,0.13533377425200702,0.05524975061416626,0.0016396522408868397,0.1,9,sqrt,2,5,650,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 650, 'subsample': 1.0}",0.9866003064691244,0.9943581500461534,0.992236734039284,0.997177133385926,0.992593080985122,0.0038784447510865866,319
1140,2.606491208076477,0.11777959488314485,0.027001500129699707,0.002829992301410904,0.1,9,sqrt,2,10,150,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150, 'subsample': 0.8}",0.9830739113827349,0.9943581500461534,0.9915311977049964,0.9978828468761906,0.9917115265025188,0.005471076785445251,887
1141,2.9302374720573425,0.09879776578940562,0.026749610900878906,0.0014772407946236992,0.1,9,sqrt,2,10,150,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150, 'subsample': 0.9}",0.9830735409682778,0.9943581500461534,0.9922368732334741,0.9957656832081598,0.9913585618640163,0.004945534599741568,1057
1142,2.643738806247711,0.2828738957054123,0.02475053071975708,0.002488553148552728,0.1,9,sqrt,2,10,150,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150, 'subsample': 1.0}",0.984484418767507,0.9943581500461534,0.9936484394026853,0.9978828468761906,0.9925934637731341,0.0049487694363173265,216
1143,5.172293543815613,0.29550448082610276,0.05625152587890625,0.009173648099358875,0.1,9,sqrt,2,10,350,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 350, 'subsample': 0.8}",0.984484418767507,0.9943581500461534,0.9929426647541637,0.9964714114603177,0.9920641612570356,0.004552760248490995,701
1144,5.813880145549774,0.4504896608325199,0.06174951791763306,0.015368457256780746,0.1,9,sqrt,2,10,350,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 350, 'subsample': 0.9}",0.985189812413243,0.9943581500461534,0.9922368732334741,0.997177133385926,0.9922404922696991,0.004431901383837917,578
1145,5.959111988544464,0.33548564482407756,0.05274999141693115,0.004438726537242037,0.1,9,sqrt,2,10,350,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 350, 'subsample': 1.0}",0.9866003064691244,0.9943581500461534,0.9950598973131997,0.9964714114603177,0.9931224413221988,0.0038416974046384072,28
1146,6.002189934253693,0.6185324691213079,0.05799823999404907,0.00591541957560638,0.1,9,sqrt,2,10,450,0.8,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 450, 'subsample': 0.8}",0.9866003064691244,0.9929475893487711,0.9915311977049964,0.997177133385926,0.9920640567272045,0.0037769262777936565,729
1147,6.134704947471619,0.6311391460621445,0.06275075674057007,0.006833562618980141,0.1,9,sqrt,2,10,450,0.9,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 450, 'subsample': 0.9}",0.9851891641860084,0.9943581500461534,0.9936484394026853,0.9978828510938604,0.9927696511821769,0.0046611209438631425,159
1148,5.535773038864136,0.43737424290967614,0.05074942111968994,0.004968723503942226,0.1,9,sqrt,2,10,450,1.0,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 450, 'subsample': 1.0}",0.9873056608277879,0.9943581500461534,0.9929426647541637,0.997177133385926,0.9929459022535078,0.0035954865646246484,92
