,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
42,4.4005178809165955,0.23848095866898175,0.253665566444397,0.025547625236893346,True,0.005,gini,10,sqrt,100,0.7,0.01,5,4,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 700}",0.9612128024110826,0.9364575138666216,0.9576522764765419,0.9618858338314407,0.9543021066464217,0.010427412950200558,31
43,3.450031876564026,0.4941390446572215,0.14785045385360718,0.009644717808859683,True,0.005,gini,10,sqrt,100,0.7,0.01,5,4,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 500}",0.95980203899241,0.9378753843457759,0.9583586733629095,0.9668302765430253,0.9557165933110302,0.010787656670230149,20
44,3.0332494378089905,0.25743670211157654,0.16016829013824463,0.030873099143129027,True,0.005,gini,10,sqrt,100,0.7,0.01,5,4,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 450}",0.9668545766058343,0.9350515381796747,0.9576522764765419,0.9413525256197177,0.9502277292204422,0.012655650609464565,53
45,4.726039469242096,0.8018233966478644,0.2188144326210022,0.03702663906391747,True,0.005,gini,10,sqrt,100,0.7,0.01,5,8,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 700}",0.95980203899241,0.9364575138666216,0.9618897822899399,0.9618858338314407,0.9550087922451032,0.010744380727080602,25
46,3.7732208967208862,0.5066916313153051,0.18447977304458618,0.07756836493228485,True,0.005,gini,10,sqrt,100,0.7,0.01,5,8,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 500}",0.9668545766058343,0.9626135772897654,0.9484822994283005,0.9654181789022651,0.9608421580565414,0.0072971428484427244,4
47,3.9053743481636047,0.47951656267859716,0.17981237173080444,0.07261777659362596,True,0.005,gini,10,sqrt,100,0.7,0.01,5,8,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 450}",0.9675596854441322,0.9590907282132909,0.9200699857482659,0.9611818141518649,0.9519755533893884,0.018682955925143,45
48,5.313996315002441,0.5695398463733323,0.2484758496284485,0.019815726270853734,True,0.005,gini,30,sqrt,50,0.7,0.01,2,4,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 700}",0.959801559177888,0.9435177901036635,0.9562406856924266,0.9590638672606572,0.9546559755586588,0.006566525365003935,29
49,3.06498384475708,0.3953666616054612,0.19555658102035522,0.05545843824475012,True,0.005,gini,30,sqrt,50,0.7,0.01,2,4,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.9661489002769201,0.9364513122042163,0.9625951730983683,0.9597712856961418,0.9562416678189116,0.011647281464235193,14
50,2.8908600211143494,0.08824895577398506,0.14004677534103394,0.010499902156565993,True,0.005,gini,30,sqrt,50,0.7,0.01,2,4,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 450}",0.9640336895084585,0.9301190965092402,0.9632996632996632,0.9604727804543698,0.9544813074429329,0.014128220637842349,30
51,5.020330488681793,0.4802034935698924,0.26669204235076904,0.030900841772589106,True,0.005,gini,30,sqrt,50,0.7,0.01,2,8,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 700}",0.9626225023934749,0.9435122775148589,0.9406793852042342,0.9597702437573872,0.9516461022174887,0.009655452124649709,46
