,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
18,3.8085994124412537,1.145378018323881,0.2389354109764099,0.16225957330506074,gini,10,sqrt,10,0.05,2,4,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 450}",0.8994539164616024,0.8956222600004506,0.8912190385874597,0.9063697634465442,0.8981662446240142,0.005560830632922328,935
19,8.914937674999237,2.2685370590451726,0.897394061088562,0.24687195479664562,gini,10,sqrt,10,0.05,2,4,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.8994539164616024,0.8999511109621032,0.8919432002440237,0.915709277663056,0.9017643763326963,0.00865363982666121,843
20,7.065630495548248,0.5709323819727806,0.6360662579536438,0.018787896286066502,gini,10,sqrt,10,0.05,2,8,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 700}",0.8835649497213194,0.8956222600004506,0.9093105489687836,0.9063697634465442,0.8987168805342745,0.010123612391065837,915
21,4.7775686383247375,0.48449524780187786,0.3699451684951782,0.10952381233796481,gini,10,sqrt,10,0.05,2,8,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 500}",0.8994539164616024,0.8956465059556977,0.9106782652546646,0.9063697634465442,0.9030371127796273,0.005851370281692375,819
22,2.512993574142456,0.20648893655192918,0.18913602828979492,0.08363847741564706,gini,10,sqrt,10,0.05,2,8,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450}",0.8835649497213194,0.8956222600004506,0.9106782652546646,0.9106782652546648,0.9001359350577748,0.011371590362660828,872
23,11.379157185554504,0.5553644324594303,1.0691717267036438,0.15552355797831502,gini,10,sqrt,10,0.05,2,8,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 1000}",0.8835649497213194,0.902852379283082,0.8912190385874597,0.9063697634465442,0.8960015327596014,0.009110092670228479,983
24,8.38510262966156,0.5968056121017336,0.621468722820282,0.05736317957813369,gini,10,sqrt,10,0.05,5,4,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 700}",0.8835649497213194,0.8956222600004506,0.901332264649526,0.9063697634465442,0.8967223094544601,0.008494870207637568,968
25,6.901236116886139,0.1261619899271079,0.479297935962677,0.03826294368576785,gini,10,sqrt,10,0.05,5,4,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 500}",0.8835649497213194,0.9057649595391031,0.8912190385874597,0.9157774810912271,0.8990816072347773,0.012510056434504547,904
26,6.196112096309662,0.1031160948659989,0.3868970274925232,0.019222909640091414,gini,10,sqrt,10,0.05,5,4,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 450}",0.8994539164616024,0.8956222600004506,0.8998907199107721,0.9034721804812567,0.8996097692135205,0.002780363011371843,886
27,13.23391318321228,0.1565654422984826,0.8520035147666931,0.020347841215475167,gini,10,sqrt,10,0.05,5,4,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 1000}",0.8835649497213194,0.8956222600004506,0.8912190385874597,0.9063697634465442,0.8941940029389435,0.008247973196002139,1031
28,9.17223346233368,0.05072380963116427,0.6155994534492493,0.0364408178945513,gini,10,sqrt,10,0.05,5,8,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 700}",0.8900651486163735,0.8956222600004506,0.908610125765882,0.9034721804812567,0.8994424287159908,0.0071206151344198505,891
29,6.7225746512413025,0.03275583134218621,0.44414299726486206,0.00971345669089899,gini,10,sqrt,10,0.05,5,8,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 500}",0.8835649497213194,0.9013919552461098,0.9092775254596748,0.9156796041982429,0.9024785086563367,0.012035352746183413,831
30,6.174374639987946,0.05731943014790722,0.3798556923866272,0.025104875484010317,gini,10,sqrt,10,0.05,5,8,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 450}",0.8900651486163735,0.8956465059556977,0.8912190385874597,0.9034721804812567,0.8951007184101969,0.005263165935222062,1010
31,12.623824000358582,0.1190959050028625,0.9022263288497925,0.033321122012340276,gini,10,sqrt,10,0.05,5,8,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.8994539164616024,0.8999511109621032,0.8912190385874597,0.9063697634465442,0.8992484573644273,0.005378673203729115,898
32,10.136543095111847,0.08903027586682766,0.6631658673286438,0.007696055099361529,gini,10,sqrt,50,0.01,2,4,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 700}",0.9279851823821711,0.9421000844527304,0.9235685204348677,0.949845784023853,0.9358748928234055,0.01057867127724989,591
33,7.155355751514435,0.08895824643816752,0.49049293994903564,0.017475785895566722,gini,10,sqrt,50,0.01,2,4,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.9144776160320203,0.9428144674050232,0.9392233726335109,0.9349371950586525,0.9328631627823016,0.010975093077461171,627
34,6.509356081485748,0.05154082688858373,0.47267603874206543,0.04222082394838681,gini,10,sqrt,50,0.01,2,4,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 450}",0.952747509080609,0.9576726525933709,0.9235685204348677,0.9689440127515441,0.9507331737150979,0.01674639483824219,482
35,14.720776438713074,0.11134223972525809,0.9274607300758362,0.017821132237463476,gini,10,sqrt,50,0.01,2,4,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.9173156826891018,0.9420942022489815,0.9214150065276401,0.9306657319976352,0.9278726558658397,0.009528963393719364,664
36,10.311212003231049,0.11138496342034564,0.6657497882843018,0.015389298936971774,gini,10,sqrt,50,0.01,2,8,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 700}",0.952747509080609,0.9421057348562552,0.9392233726335109,0.9392100327240802,0.9433216623236138,0.005568360239783325,511
37,7.5363729596138,0.09662239147569911,0.4900137186050415,0.06768892205890122,gini,10,sqrt,50,0.01,2,8,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 500}",0.9350454586192132,0.9661462063696701,0.9392233726335109,0.930675423637431,0.9427726153149563,0.013829071547722789,514
38,6.647559702396393,0.11739038572759344,0.42782872915267944,0.024345045055301762,gini,10,sqrt,50,0.01,2,8,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450}",0.9399904904867527,0.9392564609870153,0.9242468981843018,0.9576340442495515,0.9402819734769052,0.011825339719632283,538
39,14.5332390666008,0.18690391848542903,1.099173367023468,0.01755745906023516,gini,10,sqrt,50,0.01,2,8,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 1000}",0.918017033764494,0.9420942022489815,0.9392233726335109,0.938492403041677,0.9344567529221658,0.009586476588957166,611
40,10.13962584733963,0.10452348452360516,0.6159613728523254,0.02130912104180654,gini,10,sqrt,50,0.01,5,4,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 700}",0.9350732600732601,0.9428033043792636,0.9249725269236149,0.95197108176221,0.9387050432845871,0.00993170901441889,547
41,7.29220587015152,0.09474035033746575,0.5148725509643555,0.031152103484399167,gini,10,sqrt,50,0.01,5,4,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 500}",0.9357903300848164,0.9640286803602205,0.9292193650222782,0.9675312125160894,0.949142396995851,0.016844545574594874,485
42,6.528198301792145,0.07926172037813417,0.43026643991470337,0.05144429405639173,gini,10,sqrt,50,0.01,5,4,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 450}",0.9237257745760551,0.9435005737600408,0.9278253835091084,0.9299532382452733,0.9312512425226194,0.00741788562636447,643
43,14.645110428333282,0.2148762403981288,0.9519049525260925,0.04582873965397223,gini,10,sqrt,50,0.01,5,4,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 1000}",0.9343650193633993,0.9420942022489815,0.9249950063918184,0.9306657319976352,0.9330299900004586,0.0062067085597202415,626
44,10.196786165237427,0.06705364546186143,0.9875196814537048,0.10696829009426262,gini,10,sqrt,50,0.01,5,8,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 700}",0.9492206229048334,0.9435005737600408,0.9392233726335109,0.9569293400403116,0.9472184773346742,0.00663426611511559,489
45,7.419453382492065,0.07512855590938593,0.4545224905014038,0.006641624677325245,gini,10,sqrt,50,0.01,5,8,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 500}",0.9137765355109333,0.9442315648088639,0.922855003688603,0.9682387169368106,0.9372754552363027,0.02101939394118281,564
46,6.498778343200684,0.07644442762610926,0.4128252863883972,0.016747135170960784,gini,10,sqrt,50,0.01,5,8,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 450}",0.952042748917749,0.943523076677978,0.9214150065276401,0.9668247248179194,0.9459513892353215,0.016437241095895696,498
47,14.319848656654358,0.15970741392209883,0.7247117161750793,0.1005510859218958,gini,10,sqrt,50,0.01,5,8,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.9173156826891018,0.9413910402898626,0.9335140261555356,0.9526792999413345,0.9362250122689586,0.012868018681841495,582
48,8.561942517757416,0.05426590929607649,0.3729616403579712,0.060614591506102135,gini,10,sqrt,50,0.05,2,4,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 700}",0.8994539164616024,0.8963444064592234,0.8955597906773505,0.9034721804812567,0.8987075735198582,0.0031125392633408397,916
49,6.26366662979126,0.045494530356170626,0.3917570114135742,0.010702098464605707,gini,10,sqrt,50,0.05,2,4,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.8994539164616024,0.9057830373098055,0.8912190385874597,0.9121126027890598,0.9021421487869818,0.007733158341022474,836
50,5.527264833450317,0.0906273941065674,0.34640073776245117,0.005674916886917381,gini,10,sqrt,50,0.05,2,4,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 450}",0.8835649497213194,0.8956465059556977,0.9085069290636267,0.9121126027890598,0.899957746882426,0.011270976390400624,876
51,8.372598052024841,0.5402183729859286,0.2934725284576416,0.03499349151248858,gini,10,sqrt,50,0.05,2,4,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.8835649497213194,0.8956465059556977,0.8912190385874597,0.9034721804812567,0.8934756686864334,0.007210366015722303,1043
52,4.45086282491684,0.5191830438985878,0.20369231700897217,0.02736598803456275,gini,10,sqrt,50,0.05,2,8,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 700}",0.8994539164616024,0.897787887039677,0.8955597906773505,0.9034721804812567,0.8990684436649716,0.0028936118555438328,905
53,3.1101065278053284,0.3732792128961239,0.15443778038024902,0.03798992354637642,gini,10,sqrt,50,0.05,2,8,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 500}",0.8835649497213194,0.8956222600004506,0.8912190385874597,0.9106782652546648,0.8952711283909737,0.009886318963159325,1009
54,2.4386746883392334,0.24192724825687134,0.12767231464385986,0.005384209180265154,gini,10,sqrt,50,0.05,2,8,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450}",0.8900651486163735,0.8956222600004506,0.9093105489687836,0.9121126027890598,0.901777640093667,0.009200914774271195,841
55,4.805403828620911,0.24504290959633132,0.2792055010795593,0.029978029162314748,gini,10,sqrt,50,0.05,2,8,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 1000}",0.8900651486163735,0.8999511109621032,0.900611620795107,0.9063697634465442,0.899249410955032,0.005860846629476945,897
56,2.9950700998306274,0.17185170866795285,0.20006150007247925,0.022619110699123975,gini,10,sqrt,50,0.05,5,4,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 700}",0.8900651486163735,0.897787887039677,0.9005897067902472,0.9063697634465442,0.8987031264732106,0.005869174397848,917
57,2.559793531894684,0.16220900057086823,0.14529746770858765,0.007499063950990005,gini,10,sqrt,50,0.05,5,4,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 500}",0.8835649497213194,0.9021119926365391,0.9092942216674469,0.9113786997672956,0.9015874659481502,0.010958427839011632,846
58,1.9036937355995178,0.09662800339186783,0.12416917085647583,0.005366016336265087,gini,10,sqrt,50,0.05,5,4,450,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 450}",0.8835649497213194,0.8963444064592234,0.8962581486310299,0.9034721804812567,0.8949099213232072,0.007174540525640881,1015
59,4.45776903629303,0.4140542058417218,0.26544463634490967,0.03105078228040972,gini,10,sqrt,50,0.05,5,4,1000,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 1000}",0.8900651486163735,0.897787887039677,0.901332264649526,0.9063697634465442,0.8988887659380302,0.0059372587669595635,913
60,3.1725337505340576,0.31700051915784266,0.19706451892852783,0.011652863324026005,gini,10,sqrt,50,0.05,5,8,700,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 700}",0.8835649497213194,0.8956465059556977,0.8955597906773505,0.9063697634465442,0.8952852524502279,0.008069042003516944,1002
61,2.397027850151062,0.27051991414912474,0.13430112600326538,0.015330795757164865,gini,10,sqrt,50,0.05,5,8,500,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.05, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 500}",0.8900651486163735,0.8956222600004506,0.8912190385874597,0.9034721804812567,0.8950946569213851,0.005262547797067543,1014
