,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_grow_policy,param_l2_leaf_reg,param_learning_rate,param_max_bin,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1846,128.86639350652695,19.448913307637373,0.027058184146881104,0.004941560944272379,0.5,9,Depthwise,3,0.1,512,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'max_bin': 512, 'n_estimators': 450}",0.9866005197259626,0.9929476875576917,0.9936485532815809,0.9985885610693866,0.9929463304086555,0.004260199492235857,241
1847,186.36493796110153,31.461018222621618,0.032958030700683594,0.0037397854212242324,0.5,9,Depthwise,3,0.1,512,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'max_bin': 512, 'n_estimators': 650}",0.9866005197259626,0.9929476875576917,0.9936485532815809,0.9985885610693866,0.9929463304086555,0.004260199492235857,241
1848,19.66790908575058,0.1862104744591468,0.022815287113189697,0.002931018180842645,0.5,9,Depthwise,5,0.05,128,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 150}",0.9809588605753522,0.9915369556913675,0.9901197306558291,0.9964713903718013,0.9897717343235874,0.005607790179545407,1654
1849,52.630412101745605,2.653464081332187,0.030594289302825928,0.007269597793930905,0.5,9,Depthwise,5,0.05,128,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 350}",0.9873059638694429,0.9950634082973135,0.992236981492171,0.9978828342230808,0.993122296970502,0.0039065375447739645,154
1850,72.6748366355896,4.962889849743996,0.027546703815460205,0.003501742991360472,0.5,9,Depthwise,5,0.05,128,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 450}",0.9873059638694429,0.9950634082973135,0.992236981492171,0.9978828342230808,0.993122296970502,0.0039065375447739645,154
1851,111.43570441007614,10.03883180856078,0.03484469652175903,0.0019238512766342833,0.5,9,Depthwise,5,0.05,128,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 650}",0.9873059638694429,0.9943581500461534,0.992236981492171,0.9978828342230808,0.992945982407712,0.003830117971297618,283
1852,25.05860024690628,2.302288279032147,0.020591557025909424,0.0027143538250220776,0.5,9,Depthwise,5,0.05,256,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 150}",0.9823693153475482,0.9908316062395213,0.9901198487546965,0.9964713903718013,0.9899480401783918,0.005019994396878661,1636
1853,69.3923772573471,7.587714150720303,0.03429824113845825,0.006298867611543326,0.5,9,Depthwise,5,0.05,256,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 350}",0.9844846965672964,0.9929475893487711,0.9950599760444447,0.9985885610693866,0.9927702057574748,0.005190795555156616,295
1854,92.48257225751877,11.78444934705665,0.03100067377090454,0.007071297153050768,0.5,9,Depthwise,5,0.05,256,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 450}",0.9844846965672964,0.9929475893487711,0.9950599760444447,0.9985885610693866,0.9927702057574748,0.005190795555156616,295
1855,128.2238893508911,19.654561251965266,0.027535557746887207,0.002299575415542424,0.5,9,Depthwise,5,0.05,256,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'Depthwise', 'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 650}",0.9844846965672964,0.9929475893487711,0.9950599760444447,0.9985885610693866,0.9927702057574748,0.005190795555156616,295
