,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_bootstrap_type,param_depth,param_iterations,param_learning_rate,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,8.64952564239502,0.36866200805339583,0.030390799045562744,0.005125801715738059,0.2,Bayesian,6,300,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.01}",0.9823694556414012,0.989421589208529,0.9922370588179632,0.9887078586768989,0.988183990586198,0.0036070163169182297,43
1,8.754619479179382,0.26282346270389867,0.025760948657989502,0.004485899190252094,0.2,Bayesian,6,300,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.05}",0.9866006796641367,0.9929477577052461,0.9964714114603177,0.9922368732334741,0.9920641805157937,0.0035385045421366746,20
2,14.096870720386505,0.3898760325896032,0.032750725746154785,0.003343852456513703,0.2,Bayesian,6,500,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.01}",0.9844851595448396,0.990832043980725,0.9922370588179632,0.9915306915306916,0.9897712384685549,0.0030920819764284936,35
3,14.03307193517685,0.4990159122872126,0.03664743900299072,0.005621728033949118,0.2,Bayesian,6,500,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.05}",0.9873059638694429,0.9929477577052461,0.9978828510938604,0.9915311977049964,0.9924169425933865,0.003777054670720458,12
4,14.04660439491272,0.23770488110125623,0.0345035195350647,0.005937138144807602,0.2,Bayesian,8,300,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 300, 'learning_rate': 0.01}",0.9830747195034615,0.9901267625807684,0.9943542442775466,0.9915308940076741,0.9897716550923626,0.004155420941719504,34
5,13.52418977022171,0.28831258011978184,0.03450876474380493,0.0046022062929874106,0.2,Bayesian,8,300,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 300, 'learning_rate': 0.05}",0.9880112298361529,0.9929477577052461,0.997177133385926,0.9929426647541637,0.9927696964203723,0.003245386290725932,5
6,22.56141597032547,0.5724171857000733,0.03138542175292969,0.005140620875004001,0.2,Bayesian,8,500,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 500, 'learning_rate': 0.01}",0.9880112298361529,0.9929477577052461,0.9971771221387733,0.9915308940076741,0.9924167509219617,0.0032839176617205173,14
7,22.60570228099823,0.4633218691448591,0.026892006397247314,0.0050216887835572615,0.2,Bayesian,8,500,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 500, 'learning_rate': 0.05}",0.9887164796689742,0.9929477577052461,0.997177133385926,0.992236981492171,0.9927695880630794,0.0030070566010667638,6
8,8.21629399061203,0.30511515244836196,0.03675806522369385,0.0058361814283531864,1,Bayesian,6,300,0.01,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.01}",0.9816643159379408,0.9880112298361529,0.9915313664163197,0.9880024404517326,0.9873023381605365,0.0035589550852951094,45
9,8.08448338508606,0.2586866056001832,0.0331304669380188,0.002133076434177917,1,Bayesian,6,300,0.05,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.05}",0.9858955154104921,0.9922424987529213,0.9978828468761907,0.9929425522759149,0.9922408533288798,0.004259923373903458,15
10,13.740349054336548,0.3204579097091135,0.028131842613220215,0.004561116764857555,1,Bayesian,6,500,0.01,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.01}",0.9830747195034615,0.9901268607873446,0.9922370588179632,0.9908250300710499,0.9890659172949547,0.003541562804356568,40
11,13.590179741382599,0.4591470706567443,0.03189504146575928,0.008000303461388756,1,Bayesian,6,500,0.05,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.05}",0.9880112298361529,0.990832043980725,0.997177133385926,0.9915311977049964,0.9918879012269501,0.0033259070127842705,23
