,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_bootstrap_type,param_depth,param_iterations,param_learning_rate,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,10.381695806980133,2.9107567808299315,0.025258660316467285,0.00568859562519925,0.2,Bayesian,6,300,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.01}",0.9851891641860084,0.9908321169335286,0.985885498220995,0.9908256149666836,0.9881830985768039,0.0026571978500126887,44
1,10.435869038105011,2.1446176637134458,0.025129854679107666,0.006174277925300473,0.2,Bayesian,6,300,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.05}",0.9866003064691244,0.9943581500461534,0.994354131803331,0.992236981492171,0.991887392452695,0.003172732923041197,20
2,19.71294069290161,0.8280457868536072,0.03100520372390747,0.01457595630339023,0.2,Bayesian,6,500,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.01}",0.9851891641860084,0.9936528777649296,0.9894141711154042,0.9901199274857064,0.9895940351380121,0.0030077402398595047,37
3,16.83271485567093,1.3477650242241583,0.037010014057159424,0.005452482997418119,0.2,Bayesian,6,500,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.05}",0.987305837603845,0.9950633493727231,0.9936483508273879,0.9936484394026853,0.9924164943016603,0.0030066514963515496,14
4,14.387168526649475,1.7883355601134072,0.028002142906188965,0.004063841503852079,0.2,Bayesian,8,300,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 300, 'learning_rate': 0.01}",0.9880105620055277,0.9943581500461534,0.9908252311373358,0.9908256697968261,0.9910049032464607,0.0022513745947235425,28
5,18.622390687465668,0.4378270337212619,0.022628426551818848,0.009558722349215131,0.2,Bayesian,8,300,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 300, 'learning_rate': 0.05}",0.9901266250882795,0.9950633493727231,0.9936483508273879,0.9943542442775466,0.9932981423914843,0.0018981882700000988,5
6,29.196049869060516,4.55824101114728,0.07112497091293335,0.03096824297558482,0.2,Bayesian,8,500,0.01,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 500, 'learning_rate': 0.01}",0.9880105620055277,0.9936528777649296,0.9936484394026853,0.992237058817963,0.9918872344977765,0.002311401389366971,22
7,28.981042683124542,4.029886443598528,0.052462875843048096,0.020434044772969215,0.2,Bayesian,8,500,0.05,,"{'bagging_temperature': 0.2, 'bootstrap_type': 'Bayesian', 'depth': 8, 'iterations': 500, 'learning_rate': 0.05}",0.9901266250882795,0.9943580714790168,0.9936483508273879,0.995059946520522,0.9932982484788015,0.0018979312005298616,4
8,12.665002763271332,1.4094843009006257,0.03626656532287598,0.0030838710201489565,1,Bayesian,6,300,0.01,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.01}",0.9851891641860084,0.9915373597517307,0.985885498220995,0.9894141711154042,0.9880065483185346,0.0025925151003194946,46
9,11.696002781391144,0.5669138465471897,0.02562648057937622,0.0070431224550605125,1,Bayesian,6,300,0.05,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 300, 'learning_rate': 0.05}",0.9858949261522791,0.9929476875576917,0.9915311977049964,0.9929427491104974,0.9908291401313661,0.002906670713306039,30
10,21.74115514755249,2.213092226891624,0.10352057218551636,0.04601964382556988,1,Bayesian,6,500,0.01,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.01}",0.9837786083941996,0.9936529535251174,0.9880027272641247,0.9908256697968261,0.989064989745067,0.003647726526788046,41
11,24.669710636138916,0.6470085839905214,0.07843124866485596,0.05467892880075047,1,Bayesian,6,500,0.05,,"{'bagging_temperature': 1, 'bootstrap_type': 'Bayesian', 'depth': 6, 'iterations': 500, 'learning_rate': 0.05}",0.9866003064691244,0.9936529535251174,0.9929426647541637,0.9943541992883982,0.9918875310092009,0.003093106028583929,19
