,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
71,4.547696769237518,0.4591208296776768,0.03163111209869385,0.0014755297045702907,0.05,8,900,1.0,2.0,1.0,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9894216733848407,0.9929477997931089,0.9950599760444447,0.9901197306558291,0.9918872949695559,0.0022579940813646383,82
72,4.368342399597168,0.9486274073356988,0.06424564123153687,0.030735362662893898,0.1,4,750,0.1,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9858951786975421,0.9957686798758654,0.9964713903718013,0.9901195731862809,0.9920637055328725,0.004329690936453032,53
73,4.002782225608826,0.701453889963543,0.06913429498672485,0.023783170451960652,0.1,4,750,0.1,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.985189812413243,0.9943582510578279,0.997177133385926,0.9908253956395601,0.9918876481241392,0.004474145637486605,61
74,5.874345004558563,0.7233804487374219,0.08309155702590942,0.0040244718380973606,0.1,4,750,0.1,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.7}",0.984484418767507,0.9957686798758654,0.9964713903718013,0.9901195731862809,0.9917110155503637,0.004844641320036453,93
75,5.832327365875244,0.5366081869762128,0.07283651828765869,0.0021758270535841826,0.1,4,750,0.1,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9858951786975421,0.9936530292834966,0.997177133385926,0.9908253956395601,0.9918876842516311,0.004127144749610456,60
76,8.046006917953491,0.38396922079177837,0.09017390012741089,0.009158193947552016,0.1,4,750,0.1,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9851895177715342,0.9957686798758654,0.9964713903718013,0.9894137282353872,0.9917108290636469,0.00466190064155027,98
77,7.322642385959625,0.05419229195161925,0.08244353532791138,0.004631753813211192,0.1,4,750,0.1,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9858951786975421,0.9943582510578279,0.9964714184897671,0.9908253956395601,0.9918875609711744,0.004004775267105288,69
78,8.361352503299713,0.09741547020889221,0.08397287130355835,0.010458403939659402,0.1,4,750,0.5,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.7}",0.985189812413243,0.9950634475795923,0.9971771221387733,0.9901195731862809,0.9918874888294724,0.00463819279534836,76
79,5.277492642402649,0.21827825051499514,0.05679970979690552,0.0044958257430384495,0.1,4,750,0.5,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.987305837603845,0.9929477997931089,0.9950599760444447,0.9894137282353872,0.9911818354191966,0.003012812928028215,128
80,8.630196213722229,0.07713235350138527,0.08212852478027344,0.004757637850353386,0.1,4,750,0.5,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9858951786975421,0.9957686798758654,0.997177133385926,0.9901195731862809,0.9922401412864035,0.004516077802955172,29
81,5.852112293243408,0.1918847823349524,0.05602586269378662,0.0053632238926579435,0.1,4,750,0.5,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9858951786975421,0.9936530292834966,0.9964714114603177,0.9901195731862809,0.9915347981569094,0.003958068448656369,106
82,8.60049057006836,0.07763801122662395,0.082294762134552,0.006278674526363024,0.1,4,750,0.5,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9866003064691244,0.9957686798758654,0.9957656832081598,0.9901195731862809,0.9920635606848576,0.003907040229427659,56
83,6.0417797565460205,0.16424665083746276,0.06354999542236328,0.014610128655288612,0.1,4,750,0.5,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9866005197259626,0.9936530292834966,0.9943542667718518,0.9894137282353872,0.9910053860041745,0.003168644769950063,133
84,8.294269442558289,0.210349726751763,0.09229797124862671,0.006292249358238657,0.1,4,750,1.0,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9858951786975421,0.9950634475795923,0.9957656832081598,0.9901195731862809,0.9917109706678937,0.004001117887995616,94
85,4.250803291797638,0.13388237107897774,0.043515801429748535,0.008632856602068674,0.1,4,750,1.0,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9866006796641367,0.9929478138222849,0.9950599760444447,0.9872963410115112,0.9904762026355944,0.0036142440002188128,137
86,8.79675567150116,0.09707682125479439,0.08524960279464722,0.0031228292994834373,0.1,4,750,1.0,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9858951786975421,0.9950634475795923,0.9957656832081598,0.9901195731862809,0.9917109706678937,0.004001117887995616,94
87,4.813719689846039,0.09178364731356324,0.05325043201446533,0.005717170748288179,0.1,4,750,1.0,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9858955154104921,0.9929478138222849,0.9950599760444447,0.988002225333439,0.9904763826526651,0.0036818167912739752,135
88,8.947052955627441,0.10111131879274496,0.08211159706115723,0.005269551962629791,0.1,4,750,1.0,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.7}",0.988010991333756,0.9957686798758654,0.995059946520522,0.9908253956395601,0.9924162533424259,0.003168794679283372,20
89,5.127492308616638,0.19743267286548213,0.05048137903213501,0.008106813889126619,0.1,4,750,1.0,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9880112775354934,0.9922425913464957,0.9943542667718518,0.9872963410115112,0.990476119166338,0.0029303108279021225,139
90,9.889513909816742,0.0595482700411193,0.08591943979263306,0.0009653292597924439,0.1,4,900,0.1,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.7}",0.984484418767507,0.996473905157498,0.9964713903718013,0.9901195731862809,0.9918873218707718,0.004999458471576044,81
91,8.755076467990875,0.09049311048369753,0.08381670713424683,0.003490805808598884,0.1,4,900,0.1,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.985189812413243,0.9943582510578279,0.997177133385926,0.9908253956395601,0.9918876481241392,0.004474145637486605,61
92,9.80721652507782,0.15882588855938667,0.10252499580383301,0.008136937026679565,0.1,4,900,0.1,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9837789956545375,0.9957686798758654,0.9964713903718013,0.9901195731862809,0.9915346597721213,0.005110064363658449,110
93,8.726218700408936,0.09919058538928792,0.09253549575805664,0.005157785070020866,0.1,4,900,0.1,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9858951786975421,0.9936530292834966,0.9978828510938604,0.9908253956395601,0.9920641136786148,0.004358111376731868,33
94,9.957557737827301,0.13146016973881547,0.10725998878479004,0.008784480144255393,0.1,4,900,0.1,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9851895177715342,0.9957686798758654,0.9957656832081598,0.9901195731862809,0.9917108635104601,0.004414962955072168,96
95,8.975801587104797,0.03918128573975312,0.08501464128494263,0.007773877819642845,0.1,4,900,0.1,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9858951786975421,0.9943582510578279,0.997177133385926,0.9908253956395601,0.9920639896952139,0.004212962673747243,37
96,9.478533029556274,0.1015611894635494,0.03788042068481445,0.00505701847566131,0.1,4,900,0.5,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.7}",0.985189812413243,0.9957686798758654,0.9964714114603177,0.9908252311373356,0.9920637837216905,0.004526006292779196,51
97,5.973168253898621,0.11608779807230869,0.05041611194610596,0.0035459373869978807,0.1,4,900,0.5,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.987305837603845,0.9929477997931089,0.9950599760444447,0.9894137282353872,0.9911818354191966,0.003012812928028215,128
98,7.617113769054413,0.21282501091916997,0.03913205862045288,0.0025688644741785165,0.1,4,900,0.5,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9858951786975421,0.9957686798758654,0.9971771221387733,0.9901195731862809,0.9922401384746153,0.004516074729100066,30
99,3.920604944229126,0.09375570056994413,0.024752259254455566,0.0032726931742272213,0.1,4,900,0.5,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9858951786975421,0.9936530292834966,0.9964714114603177,0.9901195731862809,0.9915347981569094,0.003958068448656369,106
100,5.402159810066223,0.5889325892834578,0.04301387071609497,0.0073813706351680925,0.1,4,900,0.5,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9858949261522791,0.9957686798758654,0.9964714114603177,0.9901195731862809,0.9920636476686857,0.004329786254515797,54
101,3.2662459015846252,0.49367409496016107,0.02850210666656494,0.006728452312577416,0.1,4,900,0.5,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9866005197259626,0.9936530292834966,0.9943542667718518,0.9894137282353872,0.9910053860041745,0.003168644769950063,133
102,4.641235709190369,0.48962057794232305,0.051891982555389404,0.010945031003027024,0.1,4,900,1.0,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.7}",0.985189812413243,0.9950634475795923,0.9964714114603177,0.9901195731862809,0.9917110611598585,0.004442942405534149,91
103,2.2805747389793396,0.22701125269113237,0.02500230073928833,0.009275492116428597,0.1,4,900,1.0,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9866006796641367,0.9929478138222849,0.9950599760444447,0.9872963410115112,0.9904762026355944,0.0036142440002188128,137
104,4.474481225013733,0.3140881465813762,0.047390878200531006,0.008992699734036378,0.1,4,900,1.0,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 0.7}",0.985189812413243,0.9957686798758654,0.9964714114603177,0.9915310627310978,0.992240241620131,0.004487877043743098,24
105,2.3144460320472717,0.3519668097918418,0.020878970623016357,0.004975751952879163,0.1,4,900,1.0,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9858955154104921,0.9929478138222849,0.9950599760444447,0.988002225333439,0.9904763826526651,0.0036818167912739752,135
106,4.624474287033081,0.4253802244366917,0.044261395931243896,0.005173987848167602,0.1,4,900,1.0,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9858949261522791,0.9957686798758654,0.9964713903718013,0.9908253956395601,0.9922400980098764,0.004260789649117089,31
107,2.2725571990013123,0.26954370442409187,0.018258988857269287,0.0020165181785118274,0.1,4,900,1.0,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9880112775354934,0.9922425913464957,0.9943542667718518,0.9872963410115112,0.990476119166338,0.0029303108279021225,139
108,4.76251357793808,0.5962687799387825,0.04713207483291626,0.009378247058721825,0.1,8,750,0.1,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9858951786975421,0.9929477577052461,0.9964713903718013,0.9915311977049964,0.9917113811198965,0.003809428822665775,84
109,4.7605196833610535,0.4960506709398699,0.03725308179855347,0.0013016401282867909,0.1,8,750,0.1,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9887164123283938,0.9950634672204972,0.9964714184897671,0.9922368732334741,0.9931220428180331,0.0029656597624118227,1
110,4.7695032954216,0.3674722659084299,0.03938955068588257,0.004778747797666907,0.1,8,750,0.1,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9866005197259626,0.9922425604822165,0.9971771221387733,0.9901197306558291,0.9915349832506954,0.003830348122400943,101
111,4.442181766033173,0.24002383238397998,0.04038131237030029,0.003798721846023782,0.1,8,750,0.1,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9887164123283938,0.9929477997931089,0.9971771221387733,0.9915310627310978,0.9925930992478434,0.003053510331393757,5
112,5.237816751003265,0.393364059747719,0.038250625133514404,0.0022782220243926345,0.1,8,750,0.1,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9866005197259626,0.9943582510578279,0.9964713903718013,0.9915311977049964,0.9922403397151471,0.003697897714093628,21
113,5.13032191991806,0.5308752411645326,0.047386229038238525,0.014572576253774866,0.1,8,750,0.1,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9887164123283938,0.9936530040309044,0.997177133385926,0.9908253956395601,0.992592986346196,0.0031737298481220883,6
114,5.306408703327179,0.8111524860668025,0.06254029273986816,0.031847927162585776,0.1,8,750,0.5,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.7}",0.987305837603845,0.9915373092462954,0.9964713903718013,0.9908253956395601,0.9915349832153755,0.0032694536300317376,102
115,2.7805911898612976,0.2822989320752121,0.02476322650909424,0.0031060906280936636,0.1,8,750,0.5,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9887164123283938,0.9922425913464957,0.9957657000788889,0.9908253956395601,0.9918875248483348,0.0025666314698091336,72
116,5.179410696029663,0.7132096255252007,0.08528459072113037,0.04581325566179745,0.1,8,750,0.5,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 0.7}",0.987305837603845,0.9915373092462954,0.9964713903718013,0.9908253956395601,0.9915349832153755,0.0032694536300317376,102
117,3.49271696805954,0.5203766936924252,0.06306737661361694,0.023761834503176673,0.1,8,750,0.5,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9887164123283938,0.9922425913464957,0.9964714114603177,0.9908253956395601,0.9920639526936919,0.002837148860274256,38
118,8.529877066612244,0.7723626701658146,0.11521285772323608,0.01767571557881714,0.1,8,750,0.5,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 0.7}",0.987305837603845,0.9929477577052461,0.9957656832081598,0.992236981492171,0.9920640650023556,0.0030476842939791966,34
119,4.44379448890686,0.4925502244371357,0.0878530740737915,0.014032025665902585,0.1,8,750,0.5,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9887164123283938,0.9922425604822165,0.9957657000788889,0.9908253956395601,0.9918875171322648,0.002566630402406516,74
120,9.583262026309967,0.38973582241169774,0.08583235740661621,0.009071504735049713,0.1,8,750,1.0,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9866006796641367,0.9922425604822165,0.9964714114603177,0.9908253956395601,0.9915350118115578,0.0035256153883493195,99
121,5.598885774612427,0.2171651035453662,0.05405455827713013,0.001687421523047309,0.1,8,750,1.0,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9887164796689742,0.9915373597517307,0.9943542667718518,0.9901197306558291,0.9911819592120965,0.002085471390390973,126
122,10.172709882259369,0.2876113835741702,0.10453951358795166,0.011355550368178093,0.1,8,750,1.0,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 0.7}",0.987305837603845,0.9929477577052461,0.9957656832081598,0.9915311977049964,0.9918876190555619,0.0030529916876178573,64
123,5.301140546798706,0.18738982449709532,0.04364216327667236,0.0014477308795402635,0.1,8,750,1.0,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9887164796689742,0.9929477997931089,0.9943542667718518,0.9901197306558291,0.991534569222441,0.00222998384618332,111
124,10.32599675655365,0.29889317542883,0.09560292959213257,0.009929751219618671,0.1,8,750,1.0,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.7}",0.987305837603845,0.9929477577052461,0.9964714114603177,0.9915311977049964,0.9920640511186014,0.0032836828076647936,36
125,5.325241446495056,0.2224201504766299,0.053035080432891846,0.005845515472008124,0.1,8,750,1.0,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9887164796689742,0.9922425913464957,0.9943542667718518,0.9901197306558291,0.9913582671107877,0.0021372328348206074,119
126,11.270784795284271,0.44948990493492325,0.10622149705886841,0.00793133013018831,0.1,8,900,0.1,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9858951786975421,0.9929477577052461,0.9971771221387733,0.9915311977049964,0.9918878140616395,0.004035440319695966,57
127,11.273745954036713,0.41765287905285803,0.09904998540878296,0.007921757102842111,0.1,8,900,0.1,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9887164123283938,0.9950634672204972,0.997177133385926,0.9915310627310978,0.9931220189164787,0.003246293496831255,2
128,11.552875816822052,0.3656146986478337,0.10745513439178467,0.007234200979841472,0.1,8,900,0.1,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9866005197259626,0.9943582510578279,0.9971771221387733,0.9901197306558291,0.9920639058945983,0.004032288614249138,45
129,11.618215799331665,0.38187995469779695,0.11704874038696289,0.006398374729641239,0.1,8,900,0.1,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9887164123283938,0.9929478138222849,0.9971771221387733,0.9908253956395601,0.992416685982253,0.0031292203202617024,13
130,11.78991812467575,0.41960373931828016,0.12046509981155396,0.011630474843258793,0.1,8,900,0.1,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9858951786975421,0.9936530292834966,0.9964713903718013,0.9915311977049964,0.9918876990144592,0.0038782731450500625,59
131,11.98663866519928,0.3700071313103968,0.10917431116104126,0.005095477349985836,0.1,8,900,0.1,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9887164123283938,0.9936530040309044,0.9978828510938604,0.9908253956395601,0.9927694157731797,0.003432710306424761,3
132,11.650277376174927,0.3666207723487131,0.1001197099685669,0.005058834663589587,0.1,8,900,0.5,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.7}",0.987305837603845,0.9915373597517307,0.9964713903718013,0.9908253956395601,0.9915349958417343,0.0032694536390878194,100
133,6.9512826800346375,0.18946303685573573,0.07879245281219482,0.011261545065532824,0.1,8,900,0.5,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9887164123283938,0.9922425913464957,0.9957657000788889,0.9908253956395601,0.9918875248483348,0.0025666314698091336,72
134,11.872383058071136,0.3426921752700804,0.11417639255523682,0.012038267274110654,0.1,8,900,0.5,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9858951786975421,0.9915373092462954,0.9964713903718013,0.9908253956395601,0.9911823184887998,0.003747717335728339,124
135,6.955160319805145,0.32556543859782955,0.060455262660980225,0.0069514770431022156,0.1,8,900,0.5,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9887164123283938,0.9922425913464957,0.9964714114603177,0.9908253956395601,0.9920639526936919,0.002837148860274256,38
136,11.997288048267365,0.2954408691433345,0.11531823873519897,0.004963241834684595,0.1,8,900,0.5,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9866005197259626,0.9929477577052461,0.9957656832081598,0.992236981492171,0.991887735532885,0.0033256108050670192,58
137,7.467555820941925,0.27242252238009074,0.08066761493682861,0.00869856136539091,0.1,8,900,0.5,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9887164123283938,0.9922425604822165,0.9957657000788889,0.9908253956395601,0.9918875171322648,0.002566630402406516,74
138,10.953643798828125,0.25204034764401434,0.09069174528121948,0.009651181754644812,0.1,8,900,1.0,1.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9858953751153834,0.9922425604822165,0.9964714114603177,0.9908253956395601,0.9913586856743695,0.0037766837358786873,116
139,5.694583296775818,0.2400633166511037,0.05500060319900513,0.0028058224734556166,0.1,8,900,1.0,1.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9887164796689742,0.9915373597517307,0.9943542667718518,0.9901197306558291,0.9911819592120965,0.002085471390390973,126
140,9.778177917003632,0.18155519074381216,0.042236506938934326,0.010741671384580442,0.1,8,900,1.0,1.5,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 0.7}",0.987305837603845,0.9929477577052461,0.9957656832081598,0.9915311977049964,0.9918876190555619,0.0030529916876178573,64
141,5.489261746406555,0.16035930097756995,0.03826624155044556,0.0073837091296028124,0.1,8,900,1.0,1.5,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9887164796689742,0.9929477997931089,0.9943542667718518,0.9901197306558291,0.991534569222441,0.00222998384618332,111
142,7.058663070201874,0.33288576872845804,0.03449982404708862,0.002597486645259967,0.1,8,900,1.0,2.0,0.7,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.7}",0.987305837603845,0.9936530040309044,0.9957656832081598,0.9915311977049964,0.9920639306369765,0.0031285531815162617,41
143,4.211263477802277,0.20694846490916774,0.021307647228240967,0.004511641526527414,0.1,8,900,1.0,2.0,1.0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9887164796689742,0.9922425913464957,0.9943542667718518,0.9901197306558291,0.9913582671107877,0.0021372328348206074,119
