,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
5180,14.111642718315125,22.847254727764646,0.3774878978729248,0.610710637013762,1.0,0.2,0.01,4,900,1.0,1.5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9830739113827349,0.988010991333756,0.9830628003155555,0.9880024404517326,0.9855375358709448,0.0024691849974695455,6249
5181,1.1197312474250793,0.01657058208357377,0.028033852577209473,0.0006261937121797096,1.0,0.2,0.01,4,900,1.0,2.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9809569664048577,0.9901266250882795,0.9844741717632528,0.9880024404517326,0.9858900509270307,0.0034910881841180353,6144
5182,1.1217787265777588,0.01654975976349012,0.027376830577850342,0.00040846430744246107,1.0,0.2,0.01,4,900,1.0,2.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.85}",0.9823680526023909,0.9901266250882795,0.9844741717632528,0.9880024404517326,0.9862428224764139,0.003013392816610553,5967
5183,0.9362953901290894,0.024296496296719556,0.025389432907104492,0.0009759915342121787,1.0,0.2,0.01,4,900,1.0,2.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 900, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9830739113827349,0.988010991333756,0.9830628003155555,0.9872967965574946,0.9853611248973853,0.0023066349110444882,6285
5184,0.9486165642738342,0.017680854315653218,0.02139604091644287,0.0009418620049938801,1.0,0.2,0.01,6,500,0.1,1.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.7}",0.980957951420544,0.9894214629415494,0.9865911498501135,0.9894139180456464,0.9865961205644633,0.0034536762368585377,5631
5185,0.9749420285224915,0.02914967475200015,0.019637107849121094,0.0004023444738720804,1.0,0.2,0.01,6,500,0.1,1.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.85}",0.9809583302455981,0.988010991333756,0.9865911498501135,0.9894139180456464,0.9862435973687785,0.0032105083675435615,5859
5186,0.8703299760818481,0.0563470459154664,0.017745673656463623,0.0008229773074290277,1.0,0.2,0.01,6,500,0.1,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9837795765103758,0.9866005197259626,0.985885498220995,0.9880024404517326,0.9860670087272665,0.0015244525375159863,5983
5187,0.9544281363487244,0.033711044135794926,0.021249711513519287,0.0010888128370476042,1.0,0.2,0.01,6,500,0.1,1.5,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.7}",0.980957951420544,0.9887161429580337,0.9865911498501135,0.9887080836414638,0.9862433319675388,0.0031719875399667894,5877
5188,0.9658423066139221,0.027667141905093746,0.019510924816131592,0.0011167756488589427,1.0,0.2,0.01,6,500,0.1,1.5,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.85}",0.9809583302455981,0.9887161429580337,0.9865911498501135,0.9894139180456464,0.9864198852748479,0.0033202012918070855,5727
5189,0.8805058002471924,0.048125360523959056,0.017715632915496826,0.0006568969977770479,1.0,0.2,0.01,6,500,0.1,1.5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9823693153475482,0.9880111344363328,0.985179839561566,0.9880024404517326,0.9858906824492949,0.0023377960971014532,6079
5190,0.9559037685394287,0.024395801016160137,0.021001040935516357,0.0009989143733840475,1.0,0.2,0.01,6,500,0.1,2.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9823684735375408,0.9887161429580337,0.9865911498501135,0.9872967965574946,0.9862431407257957,0.002364322673762774,5902
5191,0.9802355766296387,0.02925501985064749,0.020221471786499023,0.0004534758039681256,1.0,0.2,0.01,6,500,0.1,2.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.85}",0.9816634039979629,0.988010991333756,0.9865911498501135,0.9894139180456464,0.9864198658068697,0.002921869966900119,5730
5192,0.8879051208496094,0.05328370347130323,0.018254518508911133,0.001094537306558648,1.0,0.2,0.01,6,500,0.1,2.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9837795765103758,0.9866005197259626,0.985885498220995,0.988708263606662,0.9862434645159988,0.0017607957684600828,5873
5193,0.9503347873687744,0.03203014142484083,0.02105468511581421,0.0007532846490904356,1.0,0.2,0.01,6,500,0.5,1.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.7}",0.980957951420544,0.9887161429580337,0.9865911498501135,0.9887080836414638,0.9862433319675388,0.0031719875399667894,5877
5194,0.9706723690032959,0.026870993061994634,0.019996285438537598,0.00099790678727794,1.0,0.2,0.01,6,500,0.5,1.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 0.85}",0.9816634039979629,0.9887161429580337,0.9865911498501135,0.9894139180456464,0.9865961537129392,0.0030317567111839082,5628
5195,0.8860151767730713,0.054030413286387545,0.018259942531585693,0.0004326260121588912,1.0,0.2,0.01,6,500,0.5,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9816639876499984,0.9866006796641367,0.985179839561566,0.9880024404517326,0.9853617368318585,0.0023566252660614287,6271
5196,0.9503210186958313,0.026135707181548482,0.020753145217895508,0.0004389727307133461,1.0,0.2,0.01,6,500,0.5,1.5,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9823684735375408,0.9880108005250062,0.9865911498501135,0.9872967965574946,0.9860668051175387,0.0021934328665820083,6004
5197,0.9624752998352051,0.027893244943986286,0.019967257976531982,0.0006704131909389178,1.0,0.2,0.01,6,500,0.5,1.5,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 0.85}",0.9816634039979629,0.9873056608277879,0.9872969483988956,0.9894139180456464,0.9864199828175733,0.002878462453535946,5722
5198,0.8869651556015015,0.04769198354764615,0.018501460552215576,0.0016604801773718607,1.0,0.2,0.01,6,500,0.5,1.5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9830746184925907,0.9858953751153834,0.9865912834128454,0.988708263606662,0.9860673851568704,0.0020146307434852303,5979
